"","track_number","track_title","artists","instrumental","lyrics","hotness","Act"
"81",3,"Goodbye","Ramsey","False","We'd play with shields made of stone","False",1
"82",3,"Goodbye","Ramsey","False","Share our dreams and sit our thrones","False",1
"83",3,"Goodbye","Ramsey","False","Be still, 'cause I see smoke up ahead and I got steel in my hands","False",1
"84",3,"Goodbye","Ramsey","False","We will return like warriors, I swear, that we'll find glory up ahead","False",1
"85",3,"Goodbye","Ramsey","False","Tell me:","False",1
"86",3,"Goodbye","Ramsey","False","","False",1
"87",3,"Goodbye","Ramsey","False","Where is my home?","False",1
"88",3,"Goodbye","Ramsey","False","I don't recognize the faces anymore, no","False",1
"89",3,"Goodbye","Ramsey","False","Where is my friend?","False",1
"90",3,"Goodbye","Ramsey","False","The one I've known since I was only just a kid","False",1
"91",3,"Goodbye","Ramsey","False","","False",1
"92",3,"Goodbye","Ramsey","False","I think it's time to say goodbye","False",1
"93",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"94",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"95",3,"Goodbye","Ramsey","False","It's time to say goodbye","False",1
"96",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"97",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"98",3,"Goodbye","Ramsey","False","It's time to say goodbye","False",1
"99",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"100",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"101",3,"Goodbye","Ramsey","False","It's time to say goodbye","False",1
"102",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"103",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"104",3,"Goodbye","Ramsey","False","Is it time to say goodbye?","False",1
"105",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"106",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"107",3,"Goodbye","Ramsey","False","It's time to say goodbye","False",1
"108",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"109",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"110",3,"Goodbye","Ramsey","False","It's time to say goodbye","False",1
"111",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"112",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"113",3,"Goodbye","Ramsey","False","It's time to say goodbye","False",1
"114",3,"Goodbye","Ramsey","False","Goodbye, goodbye","False",1
"115",3,"Goodbye","Ramsey","False","Goodbye, goodbye, woah","False",1
"116",3,"Goodbye","Ramsey","False","Mm, mm, mm5EmbedShare URLCopyEmbedCopy","False",1
