region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Ionia,,0,1,0,Give an ally +1|+0 and Quick Attack this round.,,Combat is merely a race to take the life of another before they take yours.,Kudos Productions,Rush,01IO018,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Ionia,,0,1,0,Give an ally Elusive this round.,,"""Stay hidden, and do not return until your task is finished."" - Zed",Kudos Productions,Ghost,01IO022,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Ionia,,2,1,1,"When I'm summoned, give me Elusive this round.",,"""I'll get the drop on him, no problem. Get me outta there and I'll split the loot with you, make it more than worth your while!""",SIXMOREVODKA,Navori Bladescout,01IO017,NA,NA,NA,,Common,Yordle,Unit,TRUE,1,Foundations,
Ionia,,1,1,1,"When you summon an ally, give me +1|+1 this round.",,"""What's the point of fighting if there's no one to see your moves?""",SIXMOREVODKA,Sparring Student,01IO042,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Ionia,,0,1,0,Heal an ally or your Nexus 3.,,"Every generation, region, and family has its own home remedy--though some are undeniably more effective than others.",Kudos Productions,Health Potion,01IO004,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Ionia,,1,1,2,"When an ally gets Barrier, grant me +2|+0.",,"""The glade protects its own. And you--you are not from here...""",SIXMOREVODKA,Greenglade Caretaker,01IO019,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Noxus,,2,1,1,Attack: Deal 1 to the enemy Nexus.,,"""Our Shieldbreakers can split a man in two. But the Legion has other talents at its disposal when it requires a more... discreet touch."" - Swain",SIXMOREVODKA,Legion Saboteur,01NX040,NA,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,3,1,2,,,"In Noxus, where soldiers are revered for their audacity on the battlefield, rearguard duty is nothing short of a punishment.",SIXMOREVODKA,Legion Rearguard,01NX012,Can't Block,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,0,1,0,Deal 1 to anything.,,"""In the right hands, a blade can cut through anything... and I do mean anything."" - Katarina",SIXMOREVODKA,Blade's Edge,01NX043,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Noxus,,2,1,1,,,She loves them all. She just loves this one more.,SIXMOREVODKA,Precious Pet,01NX015,Fearsome,NA,NA,,Common,Spider,Unit,TRUE,1,Foundations,
Noxus,,1,1,1,,,"""Noxus has no room for... for weakn--Will someone get this DAMNED THING OFF ME?!"" - Darius",SIXMOREVODKA,Affectionate Poro,01NX034,Challenger,NA,NA,,Common,Poro,Unit,TRUE,1,Foundations,
Noxus,,2,1,1,"When I'm summoned, move Draven to the top of your deck if you don't have him in hand or in play.",,"""You want an autograph? Get... Get in line, pal!""",SIXMOREVODKA,Draven's Biggest Fan,01NX035,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Noxus,,0,1,0,Give an ally +3|+0 this round.,,"""When the open hand is declined, there's always the fist.""
- Noxian axiom",Kudos Productions,Elixir of Wrath,01NX027,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Noxus,,0,1,0,Stun an enemy.,,"""Allow your enemies enough rope to hang themselves and you'll save yourself the effort."" - LeBlanc",Kudos Productions,Guile,01NX049,Slow,NA,NA,Slow,Common,,Spell,TRUE,1,Foundations,
Demacia,,1,1,1,,,"""New recruit has the kind of endurance and courage shown by our finest soldiers. Will he make it to the Vanguard someday? He's... smaller than the rest, but we'll see."" - Vanguard Sergeant",SIXMOREVODKA,Plucky Poro,01DE049,Tough,NA,NA,,Common,Poro,Unit,TRUE,1,Foundations,
Demacia,,1,1,1,Last Breath: Create in hand a random 6+ cost spell from a region other than Demacia.,,"""Arcane items have undeniable intrigue. But these objects of power are best left to the capable hands of our experts, and away from the well-meaning ignorance of our citizens.""
- Mageseeker's Handbook",SIXMOREVODKA,Mageseeker Conservator,01DE024,Last Breath,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Demacia,,0,1,0,Give an ally +1|+1 this round.,,"""Undead fight like they've got no tomorrow. We'll make sure they won’t get one."" - Lucian

",Kudos Productions,Radiant Strike,01DE018,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Demacia,,2,1,2,,,"""Each night before bed, my mother would tell me stories of Demacia's greatest heroes as she sharpened her sword. My dreams were full of adventures, and today I'll begin a story all my own.""",SIXMOREVODKA,Cithria of Cloudfield,01DE039,NA,NA,NA,,Common,Elite,Unit,TRUE,1,Foundations,
Demacia,,2,1,1,"When you summon another ally, grant me Challenger.",,These relatives of the silverwing raptors have the predatory instincts of their cousins alongside a dogged unfamiliarity with their own comparatively diminutive size.,SIXMOREVODKA,Fleetfeather Tracker,01DE029,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Demacia,,0,1,0,Grant an ally Tough.,,Demacian steel is known throughout the world for its superior strength. Its forging requires smiths of equal strength and repute.,Kudos Productions,Chain Vest,01DE013,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Piltover & Zaun,,0,1,0,Deal 4 to the enemy nexus and 1 to all enemies.,,"""See ya!"" - Jinx",Ben Skutt,Super Mega Death Rocket!,01PZ040T2,Slow,Fleeting,NA,Slow,None,,Spell,FALSE,1,Foundations,
Piltover & Zaun,Bandle City,1,1,1,Nexus Strike: Plant 5 Poison Puffcaps on random cards in the enemy deck.,You've planted 15+ Poison Puffcaps.,"""Bandle Scout Rule 154: Never fear the unknown! Rule 276: Denizens of the woodlands are our friends! Rule 354: If it's fuzzy, it might be safe to pet but certainly isn't safe to eat! Rule 417...""",SIXMOREVODKA,Teemo,01PZ008,Elusive,NA,NA,,Champion,Yordle,Unit,TRUE,1,Foundations,0
Piltover & Zaun,Bandle City,2,1,2,Nexus Strike: Double the Poison Puffcaps in the enemy deck.,,"""... make sure you're out of the blast zone!""",SIXMOREVODKA,Teemo,01PZ008T2,Elusive,NA,NA,,None,Yordle,Unit,FALSE,1,Foundations,1
Piltover & Zaun,,0,1,0,"Plant 5 Poison Puffcaps on random cards in the enemy deck.

Create a Teemo in your deck.",,"First, the soft thump as the puffcap pops. Next, searing, debilitating pain. Finally, the distant sound of giggles...",Kudos Productions,Teemo's Mushroom Cloud,01PZ008T1,Burst,NA,NA,Burst,None,,Spell,FALSE,1,Foundations,
Piltover & Zaun,,1,1,1,,,"""It occurred to me earlier that--with only two hands--I can only maximally operate two wrenches! My solution: MORE HANDS. Oho! I jest. A WRENCHBOT!""
- Heimerdinger's Lab Notes, Vol. 1",SIXMOREVODKA,Mk1: Wrenchbot,01PZ056T4,NA,NA,NA,,None,Tech,Unit,FALSE,1,Foundations,
Piltover & Zaun,,1,1,1,,,Everyone tries to chase it down. Poor little thing just wants to play in puddles!,SIXMOREVODKA,Scrap Scuttler,01PZ032,NA,NA,NA,,None,,Unit,FALSE,1,Foundations,
Piltover & Zaun,,0,1,0,"When cast or discarded, summon a Scrap Scuttler.",,"With a handful of scrap and mere moments left, the young inventor recalled an unusual source of inspiration: a creature she once saw scuttling along the rivers of a distant jungle.",Kudos Productions,Jury-Rig,01PZ028,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Piltover & Zaun,,0,1,0,Plant 5 Poison Puffcaps on random cards in the enemy deck.,,"First is the soft thump as the puffcap pops. Next, searing, debilitating pain. Finally, the distant sound of giggles...",Kudos Productions,Mushroom Cloud,01PZ010,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Piltover & Zaun,,2,1,1,Play: Discard a card to draw 1.,,"""You'd think the sumprats would look after their own.""
""Too busy basking in their self-pity, brother.""
""Shame. Ah... have you seen my purse?""",SIXMOREVODKA,Zaunite Urchin,01PZ045,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Piltover & Zaun,,1,1,1,,,"Her first launch was pure accident: she slipped inside a Progress Day cannon while preening herself. Now she's the toast of Piltover, arcing across the sky to the adoring gasps of the crowds below.",SIXMOREVODKA,Daring Poro,01PZ020,Elusive,NA,NA,,Common,Poro,Unit,TRUE,1,Foundations,
Piltover & Zaun,,0,1,0,Pick a card in hand. Create 4 exact copies of it in your deck.,,Imitation is the sincerest form of thievery.,Kudos Productions,Counterfeit Copies,01PZ046,Burst,NA,NA,Burst,Rare,,Spell,TRUE,1,Foundations,
Piltover & Zaun,,30,1,30,,,Your end is MEOW.,SIXMOREVODKA,Catastrophe,01PZ033T1,Overwhelm,NA,NA,,None,,Unit,FALSE,1,Foundations,
Piltover & Zaun,,1,1,2,"When you draw a card, give me +1|+0 this round.",,"Imagination is the spark of great invention. Yet, it is research that makes the spark a conflagration.",SIXMOREVODKA,Astute Academic,01PZ055,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Freljord,,0,1,1,,"Round Start: If you're Enlightened, transform me back into Anivia and Level Up.","In the depths of winter's cold embrace, the Freljord's guardian awaits the hour of her return.",SIXMOREVODKA,Eggnivia,01FR024T4,NA,NA,NA,,None,,Unit,FALSE,1,Foundations,
Freljord,,1,1,1,"When I'm summoned, grant the top 2 allies in your deck +1|+1.",,"""Three times our reavers reached Avarosan gates, and three time they were met with ready bows. What trickery warns them of our attacks?"" - Scarthane Steffen",SIXMOREVODKA,Omen Hawk,01FR022,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Freljord,,1,1,1,"When I'm summoned, create another random 1 cost Poro in hand.",,"""A lifetime in the Freljord, and still nothin's more chillin' than the sight of this sad little fellow."" - Poro Herder",SIXMOREVODKA,Lonely Poro,01FR008,NA,NA,NA,,Common,Poro,Unit,TRUE,1,Foundations,
Freljord,,1,1,1,"When I'm summoned, create another random 1 cost Poro in hand.",,"""Oho, there's a good lad! Even the coldest winter melts into spring."" - Poro Herder",SIXMOREVODKA,Jubilant Poro,01FR008T1,NA,NA,NA,,None,Poro,Unit,FALSE,1,Foundations,
Freljord,,0,1,3,"When I survive damage, grant me +3|+0.",,"""Avarosans nurture their young to grow old, soft, and unprepared for the heat of battle. Ours are born in the fires of war itself."" - Scarmother Vrynna
",SIXMOREVODKA,Unscarred Reaver,01FR035,NA,NA,NA,,Common,Winter's Claw,Unit,TRUE,1,Foundations,
Freljord,,5,1,5,,,Yetis? I just don't think they exi--AUGHHH!,SIXMOREVODKA,Enraged Yeti,01FR028,NA,NA,NA,,None,Yeti,Unit,FALSE,1,Foundations,
Freljord,,1,1,2,Last Breath: Create 2 Enraged Yetis in your deck.,,"""It was so tiny and peaceful! Hard to believe it would grow up to be... well... a yeti."" - Avarosan Trapper",SIXMOREVODKA,Yeti Yearling,01FR014,Last Breath,NA,NA,,Common,Yeti,Unit,TRUE,1,Foundations,
Freljord,,0,1,0,Frostbite an enemy with 3 or less Health.,,"""Chilly? Ha! Let us hope that your spirits are sturdier than your summerland steel!"" - Braum",SIXMOREVODKA,Brittle Steel,01FR030,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Freljord,,1,1,1,,,"""Wolf or hare, winter makes prey of us all.""
- Avarosan proverb",SIXMOREVODKA,Snow Hare,01FR049T1,NA,NA,NA,,None,,Unit,FALSE,1,Foundations,
Freljord,,0,1,0,Give an ally +0|+2 this round.,,"""Rough out there, eh? Not to worry, the 'Owl serves up a special brew so strong it'll pull the chill outta y'bones 'n grow hair on the chest of a newborn!"" - Kindly Tavernkeeper",SIXMOREVODKA,Elixir of Iron,01FR004,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Shadow Isles,,0,1,0,"If an ally died this round, summon 2 Spiderlings.

Create an Elise in your deck.",,That creeping feeling on your skin isn't nearly as unsettling as the one underneath it.,Kudos Productions,Elise's Crawling Sensation,01SI053T1,Slow,NA,NA,Slow,None,,Spell,FALSE,1,Foundations,
Shadow Isles,,1,1,1,,,"""What are you afraid of? It's just ONE little spider."" - Lord Sassen, Hapless Aristocrat",SIXMOREVODKA,Spiderling,01SI002,NA,NA,NA,,None,Spider,Unit,FALSE,1,Foundations,
Shadow Isles,,1,1,1,,,"I mean, there are worse ways to die.",SIXMOREVODKA,Sinister Poro,01SI037,Fearsome,NA,NA,,Common,Poro,Unit,TRUE,1,Foundations,
Shadow Isles,,0,1,0,Drain 4 from an ally.,,"""What kills you only makes me stronger."" - Thresh",Kudos Productions,Absorb Soul,01SI045,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Shadow Isles,,0,1,0,"If an ally died this round, summon 2 Spiderlings.",,That creeping feeling on your skin isn't nearly as unsettling as the one underneath it.,Kudos Productions,Crawling Sensation,01SI036,Slow,NA,NA,Slow,Common,,Spell,TRUE,1,Foundations,
Shadow Isles,,2,1,1,Play: Grant an ally in hand Ephemeral and reduce its cost by 1.,,"Oh, the poor lad...",SIXMOREVODKA,Oblivious Islander,01SI012,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Shadow Isles,,1,1,1,Last Breath: Summon a Spiderling.,,"""L-Lady Elise? Where... where did you go?""",SIXMOREVODKA,Hapless Aristocrat,01SI043,Last Breath,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Shadow Isles,,1,1,1,,,...each spirit another victim of the relic's allure. They seethe in silence as they await the arrival of the next greedy fool.,SIXMOREVODKA,Unleashed Spirit,01SI007T1,Ephemeral,NA,NA,,None,,Unit,FALSE,1,Foundations,
Shadow Isles,,0,1,0,Grant an ally +2|+2 and Ephemeral.,,"Power, but at what cost?",Kudos Productions,Mark of the Isles,01SI022,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Shadow Isles,,1,1,1,Last Breath: Create in hand another random Last Breath follower that costs 3 or less.,,"He held his breath as best he could, praying the warden would move on. Little did he know, this pursuit would just be the beginning of Thresh's delighted torments…",SIXMOREVODKA,Warden's Prey,01SI026,Last Breath,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Ionia,,0,2,0,Give an ally +3|+0 or +0|+3 this round.,,"""Never fear change. It will question you, test your limits. It is our greatest teacher."" - Karma",SIXMOREVODKA,Twin Disciplines,01IO012,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Ionia,,0,2,0,Give an ally +0|+3 this round.,,,SIXMOREVODKA,Discipline of Fortitude,01IO012T2,Burst,NA,NA,Burst,None,,Spell,FALSE,1,Foundations,
Ionia,,0,2,0,Give an ally +3|+0 this round.,,,SIXMOREVODKA,Discipline of Force,01IO012T1,Burst,NA,NA,Burst,None,,Spell,FALSE,1,Foundations,
Ionia,,0,2,0,"Stun an attacking enemy.

Create a Yasuo in your deck.",,"""Hasagi!"" - Yasuo",Max Grecke,Yasuo's Steel Tempest,01IO015T2,Fast,NA,NA,Fast,None,,Spell,FALSE,1,Foundations,
Ionia,,2,2,3,"When I'm summoned, give other allies +1|+0 this round.",,"""On this day, yours will become the face of discipline, training, humility, and balance. Today, you become Kinkou.""",SIXMOREVODKA,Keeper of Masks,01IO020,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Ionia,,2,2,2,Support: Give my supported ally Lifesteal this round.,,"""During winter's reign, we heard the tread of
Footsteps 'cross the snowy floor. 
In its wake, new vine and leaf emerged to rearrange
The forest floor and herald season's change.""
- Shon-Xan poem",SIXMOREVODKA,Herald of Spring,01IO045,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Ionia,,1,2,3,"When you Stun or Recall a unit, grant me +2|+0.",,"""Oh, so you think I'm 'cute'? 'Fuzzy'?? Let's see how 'adorable' you find THIS!""",SIXMOREVODKA,Fae Bladetwirler,01IO008,Quick Attack,NA,NA,,Rare,Yordle,Unit,TRUE,1,Foundations,
Ionia,,0,2,0,"Create in hand another random spell from your regions.

Enlightened: Create 2 instead.

Create a Karma in your deck.",,"“When your hope wavers, know that you are never alone. The past is always by our side. It has known myriad tomorrows and all the hope that they bring.” - Karma",Kudos Productions,Karma's Insight of Ages,01IO041T2,Burst,NA,NA,Burst,None,,Spell,FALSE,1,Foundations,
Ionia,,2,2,2,"To play me, Recall an ally.",,"""C'mon, we gotta get out of here! My name? I'll explain on the way, I promise....""",SIXMOREVODKA,Navori Conspirator,01IO044,Elusive,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Ionia,,0,2,0,Grant all allies in hand +1|+0.,,"""Not just seeds, younglings. The legacy of the land itself, promises for our prosperous future."" - Karma",Wild Blue Studios,Sown Seeds,01IO029,Burst,NA,NA,Burst,Rare,,Spell,TRUE,1,Foundations,
Ionia,,2,2,2,Strike: Reduce the cost of the most expensive unit in your hand by 1.,,"""Patrol, we've one... no... TWO massive furry creatures coming our way! Call for ba--Oh. Hold on. Scope's wrong way 'round again...""",SIXMOREVODKA,Greenglade Lookout,01IO036,NA,NA,NA,,Common,Yordle,Unit,TRUE,1,Foundations,
Ionia,,0,2,0,"Create in hand another random spell from your regions.

Enlightened: Create 2 instead.",,"“When your hope wavers, know that you are never alone. The past is always by our side. It has known myriad tomorrows and all the hope that they bring.” - Karma",Kudos Productions,Insight of Ages,01IO054,Burst,NA,NA,Burst,Rare,,Spell,TRUE,1,Foundations,
Ionia,,3,2,1,Nexus Strike: Create a copy of me in hand.,,"""Flesh is untrustworthy. Fragile. Delicate as the borders between light and shadow.""",SIXMOREVODKA,Silent Shadowseer,01IO027,Elusive,Ephemeral,NA,,Epic,,Unit,TRUE,1,Foundations,
Ionia,,2,2,1,"When you summon an ally, give me +1|+0 this round.",,"""Hey, watch those branches! Left, LEFT!"" 
""When I'm on YOUR shoulders, Fuzzball, we can go wherever you want. 'Til then, I got this!""",SIXMOREVODKA,Greenglade Duo,01IO006,Elusive,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Ionia,,1,2,2,"When I'm summoned, summon a Navori Brigand with my stats.",,"“I was a traveling musician, known in every village 'ere to the Placidium--until the Noxians came. Now I'm scraping by on stolen coin. Mother was right, should've been a healer... ”",SIXMOREVODKA,Navori Highwayman,01IO052,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Ionia,,1,2,2,,,A bandit on the road means more in the brush.,SIXMOREVODKA,Navori Brigand,01IO052T1,NA,NA,NA,,None,,Unit,FALSE,1,Foundations,
Ionia,,0,2,0,Stun an attacking enemy.,,"""Hasagi!"" - Yasuo",Max Grecke,Steel Tempest,01IO046,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Ionia,,0,2,0,"Grant Barrier to an ally in hand. 

Draw 1.",,"""Those who keep the balance shall know the protection of the Kinkou."" - Shen
",Kudos Productions,Ki Guardian,01IO055,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Noxus,,0,2,0,"Deal 1 to an ally and give another ally +2|+2 this round.

Create a Vladimir in your deck.",,"""It's give and take, my dear. You give, and I take."" - Vladimir",SIXMOREVODKA,Vladimir's Transfusion,01NX006T3,Burst,NA,NA,Burst,None,,Spell,FALSE,1,Foundations,
Noxus,,0,2,0,Deal 1 to an ally to give another ally +2|+2 this round.,,"""It's give and take, my dear. You give, and I take."" - Vladimir",SIXMOREVODKA,Transfusion,01NX047,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Noxus,,0,2,0,Grant 2 allies +2|+0.,,"""Bonds forged in war are just as strong as those of kinship. Indeed, blood is shared in both."" - Legion Veteran",Wild Blue Studios,Brothers' Bond,01NX025,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Noxus,,2,2,2,"When I'm summoned, summon a Spiderling.",,"""My spiders love company. Shame that company never feels the same."" - Elise",Alex Heath,House Spider,01NX055,NA,NA,NA,,Common,Spider,Unit,TRUE,1,Foundations,
Noxus,,2,2,3,"When I survive damage, deal 1 to the enemy Nexus.",,"""Edvin! There you are, handsome. I was just thinking of you!"" ""Each of us can go, now…"" ""Escort me. I'll make it fun."" ""Or nothing at all?""",SIXMOREVODKA,Crimson Disciple,01NX030,NA,NA,NA,,Rare,Crimson,Unit,TRUE,1,Foundations,
