region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Shadow Isles,,1,1,1,"The first time an ally dies, grant me +2|+2.",,The creatures of the Shadow Isles shed sentimentality long ago. They all must eat.,MAR Studio,Barkbeast,02SI006,NA,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Shadow Isles,,0,1,0,Summon a Sapling at the next Round Start.,,"""Wheeeeeeee!"" - Sapling",Kudos Productions,Sapling Toss,02SI009,Burst,NA,NA,Burst,Common,,Spell,TRUE,2,Rising Tides,
Ionia,,0,1,0,Give an ally +2|+0 this round.,,"""...master the enemy."" - Lee Sin",Kudos Productions,Resonating Strike,02IO008T1,Burst,Fleeting,NA,Burst,None,,Spell,FALSE,2,Rising Tides,
Ionia,,0,1,0,Summon an ally that costs 3 or less from hand.,,"...and how they rallied. The survivors soon gathered their forces, found their center, and showed the invaders the resilient spirit of the First Lands.",Kudos Productions,Return,02IO010T1,Burst,Fleeting,NA,Burst,None,,Spell,FALSE,2,Rising Tides,
Piltover & Zaun,,3,2,2,"When I'm summoned, ALL players draw 1.",,"Some officers rely on their instincts to crack a case. Others lean on their contacts. But Officer J.S. Harknor's strength is pure diligence, and paperwork. Lots and lots of paperwork.",SIXMOREVODKA,Veteran Investigator,02PZ010,NA,NA,NA,,Common,Yordle,Unit,TRUE,2,Rising Tides,
Piltover & Zaun,,0,2,0,Create in hand a random 2 cost card from your regions. It costs 0 this round.,,"""And thus,"" Officer Harknor announced, ""the trail leads us to...""",Kudos Productions,Trail of Evidence,02PZ009,Burst,NA,NA,Burst,Common,,Spell,TRUE,2,Rising Tides,
Bilgewater,,1,2,2,"When I'm summoned, create in hand a random 1 cost spell from your regions.",,"Most shallows teem with all kinds of marine life, but none compare to the reefs of the Azure Way. The Way is a magical, otherworldly place, full of wonder.",Kudos Productions,Coral Creatures,02BW014,Attune,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,3,2,2,Plunder: Grant 1 cost allies everywhere +1|+0.,,"Once she fires, the Hooks have to move fast. Blood in the water brings all manner of company... and none of it is welcome.",JiHun Lee,Jagged Taskmaster,02BW055,NA,NA,NA,,Epic,Pirate,Unit,TRUE,2,Rising Tides,
Bilgewater,,2,2,2,"When I'm summoned, summon a Powder Keg.",,"""Aye, we could fight 'em at dawn, when their crew's awake and their cannons are primed. Or we could leave 'em a gift tonight, nice and quiet-like...""",Dao Le,Dreadway Deckhand,02BW004,NA,NA,NA,,Common,Pirate,Unit,TRUE,2,Rising Tides,
Bilgewater,,2,2,3,"When I'm summoned, grant the strongest enemy Vulnerable.",,"""This your picture? Oof, you're even rougher on the eyes than advertised--let's hope your head's worth my while.""",SIXMOREVODKA,Hired Gun,02BW005,NA,NA,NA,,Common,Pirate,Unit,TRUE,2,Rising Tides,
Bilgewater,,2,2,3,,,"Legends say a pale, horned whale once stole from the Bearded Lady. As punishment, the Lady covered the greedy creature in glittering gold, so it would forever tempt the avarice of others.",SIXMOREVODKA,Golden Narwhal,02BW036,Elusive,Vulnerable,NA,,Common,,Unit,TRUE,2,Rising Tides,
Bilgewater,,2,2,2,"When you draw an enemy card, reduce its cost by 1.

Plunder: Nab 1.",,"""If you want it, I've got it! Even got some 'special stock'.... Just remember, you didn't get it from me!""",SIXMOREVODKA,Black Market Merchant,02BW033,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,0,2,0,"Deal 1 to three different randomly targeted enemies or the enemy Nexus.

Create a Miss Fortune in your deck.",,"""Guns blazin'!"" - Miss Fortune",Kudos Productions,Miss Fortune's Make it Rain,02BW022T3,Fast,NA,NA,Fast,None,,Spell,FALSE,2,Rising Tides,
Bilgewater,,0,2,0,"Place a card from hand into your deck to draw 2 at the next Round Start. Give them Fleeting.

Create a Twisted Fate in your deck.",,"""I make my own luck."" - Twisted Fate",Kudos Productions,Twisted Fate's Pick a Card,02BW026T1,Burst,NA,NA,Burst,None,,Spell,FALSE,2,Rising Tides,
Bilgewater,,0,2,0,Summon 2 Powder Kegs.,,"""Barrel!"" - Gangplank",Kudos Productions,More Powder!,02BW012,Slow,NA,NA,Slow,Common,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,2,0,Place a card from hand into your deck to draw 2 at the next Round Start. Give them Fleeting.,,"""I make my own luck."" - Twisted Fate",Kudos Productions,Pick a Card,02BW043,Burst,NA,NA,Burst,Rare,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,2,0,Deal 1 to three different randomly targeted enemies or the enemy Nexus.,,"""Guns blazin'!"" - Miss Fortune",Kudos Productions,Make it Rain,02BW045,Fast,NA,NA,Fast,Common,,Spell,TRUE,2,Rising Tides,
Freljord,,0,2,0,Give an enemy Frostbite and Vulnerable this round.,,"""These warmbloods wouldn't last a single day in the Freljord!"" - Sejuani",Kudos Productions,Caught in the Cold,02FR004,Slow,NA,NA,Slow,Rare,,Spell,TRUE,2,Rising Tides,
Freljord,,0,2,0,"Grant the top 3 units in your deck +1|+1.

Plunder: Draw 1 of them.",,"""Share and share alike."" - Ruthless Raider",Kudos Productions,Shared Spoils,02FR010,Burst,NA,NA,Burst,Rare,,Spell,TRUE,2,Rising Tides,
Freljord,,3,2,1,,,"The Winter's Claw has no equal in the Freljord, and all know the ferocity of these merciless raiders. Once their bloodlust takes over, one can only pray for a quick death.",Kudos Productions,Ruthless Raider,02FR006,Overwhelm,Tough,NA,,Common,Winter's Claw,Unit,TRUE,2,Rising Tides,
Noxus,,2,2,3,Play: Deal 1 to an ally to deal 2 to the enemy Nexus.,,"""Quick and quiet, 'til the boom.""",Dao Le,Imperial Demolitionist,02NX004,NA,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Demacia,,0,2,0,"Summon Valor.

Create a Quinn in your deck.",,"""He's in my hair! HE'S IN MY HAIR!"" - Legion Marauder",Kudos Productions,Quinn's Blinding Assault,02DE006T3,Slow,NA,NA,Slow,None,,Spell,FALSE,2,Rising Tides,
Demacia,,2,2,1,,,"Those who meet him swear they see a glimmer of something more in those sharp eyes, a shrewd intelligence that far surpasses any ordinary bird of prey. ",SIXMOREVODKA,Valor,02DE006T2,Challenger,Scout,NA,,None,,Unit,FALSE,2,Rising Tides,
Demacia,,0,2,0,Summon Valor.,,"""He's in my hair! HE'S IN MY HAIR!"" - Legion Marauder",Kudos Productions,Blinding Assault,02DE002,Slow,NA,NA,Slow,Rare,,Spell,TRUE,2,Rising Tides,
Shadow Isles,,1,2,4,Last Breath: Toss 2 and heal your Nexus 2.,,"""...remarkable species… same creature I found as a child... not a day older! I wonder… next town. Perhaps these wonderful fellows will live forever!"" - Recovered journal",MAR Studio,Thorny Toad,02SI007,Last Breath,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Ionia,,0,2,0,"Give an ally Challenger this round.

Create a Fleeting Resonating Strike in hand.",,"""Master yourself..."" - Lee Sin",Kudos Productions,Sonic Wave,02IO008,Burst,NA,NA,Burst,Common,,Spell,TRUE,2,Rising Tides,
Ionia,,0,2,0,Grant an ally +0|+3.,,"""The Dragon will keep you safe."" - Scales of the Dragon",Kudos Productions,Dragon's Protection,02IO002T1,Slow,NA,NA,Slow,None,,Spell,FALSE,2,Rising Tides,
Ionia,,0,2,0,"Give an ally Challenger this round.

Create a Fleeting Resonating Strike in hand.

Create a Lee Sin in your deck.",,"""Master yourself..."" - Lee Sin",Kudos Productions,Lee Sin's Sonic Wave,02IO011,Burst,NA,NA,Burst,None,,Spell,FALSE,2,Rising Tides,
Ionia,,1,2,3,Round Start: Summon a Dragonling if you cast 2+ spells last round.,,"""A student must think with clarity, for the Dragon draws the sun across our skies, and reveals the world around us.""
- Teachings of the Dragon",Dao Le,Eye of the Dragon,02IO003,Attune,NA,NA,,Epic,Monk,Unit,TRUE,2,Rising Tides,
Ionia,,3,2,2,Summon me from hand the first time you've played 2 spells each round.,,"""A student must listen with focus, for the Dragon roared the first sounds, and blessed our young spirits with the gift of magic."" - Teachings of the Dragon",SIXMOREVODKA,Claws of the Dragon,02IO001,NA,NA,NA,,Common,"Ninja, Assassin",Unit,TRUE,2,Rising Tides,
Ionia,,2,2,1,,,"""The spirit gives to those who listen."" - Eye of the Dragon",Dao Le,Dragonling,02IO003T1,Ephemeral,Lifesteal,NA,,None,Dragon,Unit,FALSE,2,Rising Tides,
Ionia,,0,2,0,Recall an ally to create a Fleeting Return in hand.,,"The first Noxians to set foot on the Ionian beaches found a weak and unprepared enemy. Countless were slaughtered, but a handful managed to make their way to safety...",Kudos Productions,Retreat,02IO010,Fast,NA,NA,Fast,Rare,,Spell,TRUE,2,Rising Tides,
Piltover & Zaun,,0,3,0,"Give an ally +2|+0 this round.

Create a Fleeting Vault Breaker in hand.",,"""I let my hands do the talking."" - Vi",Kudos Productions,Vault Breaker,02PZ004,Burst,NA,NA,Burst,Rare,,Spell,TRUE,2,Rising Tides,
Piltover & Zaun,,0,3,0,"Give an ally +2|+0 this round.

Create a Fleeting Vault Breaker in hand.

Create a Vi in your deck.",,"""I let my hands do the talking."" - Vi",Kudos Productions,Vi's Vault Breaker,02PZ008T1,Burst,NA,NA,Burst,None,,Spell,FALSE,2,Rising Tides,
Piltover & Zaun,,4,3,3,"When I'm drawn, I cost 1 less this round.",,Warden Mir's sprinting technique was a running joke among the other enforcers. Warden Kepple didn't get it.,SIXMOREVODKA,Patrol Wardens,02PZ005,NA,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Bilgewater,,0,3,5,Round Start: Deal 2 to me and summon a Powder Monkey.,,"""This one's a... souvenir. The crew nabbed it from a crazy old rival of mine. Turns out the fool's ramblings about 'ancient, mysterious powers' weren't too far from the truth..."" - Miss Fortune",Kudos Productions,Monkey Idol,02BW034,Immobile,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,0,3,6,,,"Lively currents of magic weave through Serpent Isles' reefs, nourishing the sea's extraordinary inhabitants.",Kudos Productions,Bubble Bear,02BW019,Attune,Elusive,NA,,Common,,Unit,TRUE,2,Rising Tides,
Bilgewater,,3,3,1,Play: Summon a Powder Keg or a random 1 cost follower.,,"Few things, he learned, could motivate a slacking sailor as promptly as a lit fuse.",SIXMOREVODKA,Petty Officer,02BW008,NA,NA,NA,,Rare,"Yordle, Pirate",Unit,TRUE,2,Rising Tides,
Bilgewater,,3,3,1,Play: Summon a random 1 cost follower.,,"Few things, he learned, could motivate a slacking sailor as promptly as a lit fuse.",SIXMOREVODKA,Petty Officer,02BW008T02,NA,NA,NA,,None,"Yordle, Pirate",Unit,FALSE,2,Rising Tides,
Bilgewater,,3,3,1,Play: Summon a Powder Keg.,,"Few things, he learned, could motivate a slacking sailor as promptly as a lit fuse.",SIXMOREVODKA,Petty Officer,02BW008T01,NA,NA,NA,,None,"Yordle, Pirate",Unit,FALSE,2,Rising Tides,
Bilgewater,,1,3,4,"When I'm summoned or Round Start: Grant me +0|+1 for each card you drew last round, then shuffle my stats.

",,"One prototype spun three bombs and then exploded. Later models had this early ""feature"" removed.",Kudos Productions,Slotbot,02BW016,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,4,3,1,"When I'm summoned, create a random Sea Monster in hand.",,"The lure of fortune pulls countless crews out beyond the shallows. Those poor souls soon discover how terrifying the waters can be, and why so few return.",SIXMOREVODKA,Jaull Hunters,02BW039,Challenger,NA,NA,,Rare,Pirate,Unit,TRUE,2,Rising Tides,
Bilgewater,,3,3,3,"When allies attack, deal 1 to all battling enemies and the enemy Nexus.",I've seen you attack 4 times.,"""'Miss' Fortune? Out here, you call me 'Captain'.""",SIXMOREVODKA,Miss Fortune,02BW022,NA,NA,NA,,Champion,Pirate,Unit,TRUE,2,Rising Tides,0
Bilgewater,,4,3,4,"When allies attack, deal 1 three times to all battling enemies and the enemy Nexus.",,"""Most people don't get close enough to see the craftsmanship on these guns. Lucky you.""",SIXMOREVODKA,Miss Fortune,02BW022T2,Overwhelm,NA,NA,,None,Pirate,Unit,FALSE,2,Rising Tides,1
Bilgewater,,0,3,0,"When drawn, costs 1 less this round.

Grant an ally +2|+1.",,"""Ain't nothin' like a hot streak to keep the chips comin'."" - Twisted Fate",Kudos Productions,Pocket Aces,02BW061,Burst,NA,NA,Burst,Common,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,3,0,Summon 2 random 1 cost followers.,,"""Oi, Gav--ain't that the fella we're after? Looks like he found a friend.""
""Is that... Is that a shark-man, Baz?""
""It's also a bunch more gold, mate. Come on..."" - Baz and Gav, aspiring bounty hunters",Kudos Productions,Double Trouble,02BW024,Slow,NA,NA,Slow,Rare,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,3,0,"Reduce the cost of Sea Monster allies everywhere by 1.

Draw a Sea Monster.",,"Sailors speak in hushed tones of dark days to come; when the seas churn and boil, and unspeakable horrors rise from the waves.",Kudos Productions,Lure of the Depths,02BW023,Burst,NA,NA,Burst,Rare,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,3,0,"Nab 1.

Plunder: Nab 1 more.",,"What's mine is mine, and what's yours is... also mine.",Kudos Productions,Pilfered Goods,02BW049,Burst,NA,NA,Burst,Common,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,3,0,Plunder: Draw a random non-champion card from the enemy hand.,,"""Cards ain't about luck. It's about people. You get the folks across the table to doubt themselves? Might as well take all they've got there and then."" - Twisted Fate",Kudos Productions,Sleight of Hand,02BW063,Slow,NA,NA,Slow,Rare,,Spell,TRUE,2,Rising Tides,
Freljord,,3,3,2,Round Start: Deal 1 to EVERYTHING.,,"""They will till their fruitful fields,
They will weakly sow their seeds.
We will set 'most all aflame, 
Winter's Claw takes what it please!"" - a Winter's Claw children's rhyme",SIXMOREVODKA,Ember Maiden,02FR001,NA,NA,NA,,Rare,Winter's Claw,Unit,TRUE,2,Rising Tides,
Noxus,,0,3,0,Deal 3 to an ally to deal 3 to anything.,,"""Sacrifices must be made."" - Jericho Swain",Kudos Productions,Noxian Fervor,02NX003,Fast,NA,NA,Fast,Common,,Spell,TRUE,2,Rising Tides,
Noxus,,0,3,0,Deal 2 to an enemy and 1 to the enemy Nexus.,,"""Try to die with dignity."" - Swain",Kudos Productions,Death's Hand,02NX008,Fast,NA,NA,Fast,Common,,Spell,TRUE,2,Rising Tides,
Noxus,,4,3,3,,,"""A siege is easy, if you've the tools. The 'breakers bring 'em out, and the ballistae bring 'em down."" - Siege Engineer",Kudos Productions,Iron Ballista,02NX005,Overwhelm,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Demacia,,3,3,4,,,It's true what they say--pets look like their owners.,SIXMOREVODKA,Loyal Badgerbear,02DE003,NA,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Demacia,,2,3,2,,,"""I swore an oath to protect this forest, and all who seek shelter within it.""",Rafael Zanchetin,Greenfang Warden,02DE004,Barrier,Scout,NA,,Common,Elite,Unit,TRUE,2,Rising Tides,
Shadow Isles,,0,3,0,"Toss 3.

Heal all allies 3.",,"""These Isles will be cleansed."" - Maokai",Kudos Productions,Sap Magic,02SI005,Burst,NA,NA,Burst,Rare,,Spell,TRUE,2,Rising Tides,
Shadow Isles,,3,3,2,"When I'm summoned, Toss 3.",,"""The great treant has continued showing... creatures. This one... to spread life as she wanders... remarkable such... here. These are Blessed Isles indeed!"" - Recovered journal",Wild Blue Studios,Deadbloom Wanderer,02SI010,Lifesteal,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Shadow Isles,,0,3,0,"Toss 3.

Heal all allies 3.

Create a Maokai in your deck.",,"""These Isles will be cleansed."" - Maokai",Kudos Productions,Maokai's Sap Magic,02SI008T1,Burst,NA,NA,Burst,None,,Spell,FALSE,2,Rising Tides,
Shadow Isles,,1,3,1,Play: Kill an ally to summon 2 Saplings.,,"""Every heart is a garden where roots may take hold!""",MAR Studio,Blighted Caretaker,02SI004,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Ionia,,3,3,2,"When I'm Recalled, transform me into Concussive Palm.",,"""A student must move with grace, for the Dragon's breath created the wind and waves which brought motion to our world."" - Teachings of the Dragon",SIXMOREVODKA,Tail of the Dragon,02IO005T1,NA,NA,NA,,None,,Unit,FALSE,2,Rising Tides,
Ionia,,4,3,2,"When I'm summoned, create a Dragon's Protection in hand.",,"""A student must act with compassion, for the Dragon nurtured the First Lands, and graced them with warmth and life."" - Teachings of the Dragon",SIXMOREVODKA,Scales of the Dragon,02IO002,NA,NA,NA,,Common,Monk,Unit,TRUE,2,Rising Tides,
Piltover & Zaun,,0,4,0,"When drawn, costs 2 less this round.

Deal 3 to a unit.",,"""Mind trying on these handcuffs, Mr. Berz?""
""What's in it for me?""
""You can keep them.""
""...A'right then.""
""You're under arrest. Take him away!""",Max Grecke,Gotcha!,02PZ006,Fast,NA,NA,Fast,Common,,Spell,TRUE,2,Rising Tides,
Piltover & Zaun,,3,4,3,"When you play a 2 cost card, draw 1 and give it Fleeting.",,"""All detectives respond, but a good detective anticipates, and an exemplary detective prevents."" - The Warden's Handbook",SIXMOREVODKA,Insightful Investigator,02PZ007,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Piltover & Zaun,,0,4,0,"When drawn, costs 2 less this round.

Grow an ally to 4|4.",,"""Trouble at the docks! Take these, and give them my regards."" - Chief Mechanist Zevi",Kudos Productions,Suit Up!,02PZ003,Burst,NA,NA,Burst,Rare,,Spell,TRUE,2,Rising Tides,
Bilgewater,,4,4,4,,,"""Fear not the blasted beast ye know,
For some survive their thunder,
But what of them that broke the bow,
An' took them poor souls under?"" - Found scratched into a Bilgewater tavern beam",SIXMOREVODKA,The Beast Below,02BW041,Deep,NA,NA,,Common,Sea Monster,Unit,TRUE,2,Rising Tides,
Bilgewater,,3,4,3,Allegiance: Nab 1 and create a Warning Shot in hand.,,"""Y'know, friends love to help friends out. And you? I like the shine in your eye and the glint on your cutlass! It is a really, really nice cutlass.""",SIXMOREVODKA,Yordle Grifter,02BW011,NA,NA,NA,,Rare,"Yordle, Pirate",Unit,TRUE,2,Rising Tides,
Bilgewater,,4,4,5,"To play me, discard 2.

Attack: Draw 2 and give them Fleeting.",,"""Ain't nothing to it, most o' the time. Tables are full of fools too busy singing 'emselves hoarse to focus on the game. Not that I mind none. Coin's coin, and it's better in my pocket than theirs.""",JiHun Lee,Brash Gambler,02BW007,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
