region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Piltover & Zaun,,0,0,0,"To play, discard 1.

Create 2 Daring Poros in hand.",,"Two downy shapes arced gracefully over the adoring crowd, leaving a cloud of fluff and the faint scent of baked goods in their wake.",Kudos Productions,Poro Cannon,03PZ018,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,1,0,1,Last Breath: Create 2 copies of me in the enemy deck.,,"Most of the spirits on the Shadow Isles are utterly terrifying and morbid creatures. A small handful are... well... just really, really annoying.",SIXMOREVODKA,Pesky Specter,03SI015,Ephemeral,Last Breath,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,0,0,Drain 2 from the enemy Nexus.,,What knows you better than your own mind? What can torment you more exquisitely than your own dreams?,Kudos Productions,Torment,03SI006T1,Skill,NA,NA,,None,,Ability,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Give an ally Overwhelm this round.

",,"""A warrior must know the weight of their weapon, burdened heavy with guilt."" - Riven",Kudos Productions,Heavy Blade Fragment,03NX008,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Grant an ally +2|+0, Overwhelm, and Quick Attack.",,"""But a warrior is more than their weapon alone. They must know power, but also consequence, forgiveness, and redemption."" -  Riven",Kudos Productions,Blade of the Exile,03NX011,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Give an ally Quick Attack this round.

",,"""A warrior must know the sharpness of their blade, an edge that cuts both friends and foes."" - Riven",Kudos Productions,Keen Blade Fragment,03NX010,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Give an ally +2|+0 this round.

",,"""A warrior must know their weapon's history... every bloody piece."" - Riven",Kudos Productions,Glinting Blade Fragment,03NX012,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,2,1,1,Last Breath: Reforge.,,"""Like the huntresses said--a hundred days and nights. A hundred blisters on these feet, a hundred bugs in my breakfast, a hundred 'blade'-this and 'vengeance' that. And well more than a hundred brow-beatings from those three, I'll tell you..."" ",SIXMOREVODKA,Blade Squire,03NX003,Last Breath,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,2,1,4,Play: Deal 2 to me.,,"""RING THE BELL, WILL YA?! AH'LL SHOW THAT POINTY FART WHY AH'VE GOT ALL MA NICKNAMES, AYE. 'EIGHT PUNCH PABLO', 'THE CRACKIN' KRAKEN', 'THE TENTACLED TERROR'! YOUR WEE STINGER'S GONNA BE CRYING FOR YA MAMMIE BY THE TIME AH'M DONE WI' YA!"" - Boxtopus",SIXMOREVODKA,Crusty Codger,03BW015,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,0,1,0,Deal 2 to an ally to grant 2 enemies Vulnerable.,,"""You gonna tell me where you got those 'extra kegs', Slim? Huh? Otherwise, we could play a lil' tug-of-war between your tongue and Jimbo's arm. And buddy... I ain't bettin' on you."" - Wise Fry",Kudos Productions,Shakedown,03BW009,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,0,1,0,Recall an ally.,,"""The monastery welcomes all who seek refuge."" - Elder Souma",Wild Blue Studios,Sanctuary,03IO016,Focus,Fleeting,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,1,0,Silence a follower.,,"In the space between the stars, there is absolute silence.",Max Grecke,Equinox,03MT065,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,4,1,1,,,"""The gold of the sun adorns his horns, and its fire lights his heart. Let the thunder of our shields ring out like the thunder of his hooves across the horizon!"" - Solari battle prayer",Kudos Productions,The Charger,03MT090,Overwhelm,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,2,1,1,"When I'm summoned, create a Duskpetal Dust in hand.",,"""Duskpetals bloom at night, and then only under a full moon. A proud symbol of the Lunari, we have used their dust for centuries, as only we know how to harvest them safely.""",JiHun Lee,Lunari Duskbringer,03MT073,NA,NA,NA,,Common,Lunari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,The next unit with Nightfall you play this round costs 1 less.,,"The fragrance of the duskpetal is like none other. Sweet and strange, but fleeting, it is delicate as moonlight itself.",Kudos Productions,Duskpetal Dust,03MT073T1,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,1,0,"Pick a Moon Weapon to create in hand.

Create an Aphelios in your deck.",,"""Reach out, Aphelios..."" - Alune",Kudos Productions,Aphelios' Gifts From Beyond,03MT217T11,Burst,NA,NA,Burst,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,1,1,2,"When I'm summoned, create a Gem in hand.",,"""They say the Protector blessed these gems. Wear them, and he shall be with you in spirit.""",SIXMOREVODKA,Gift Giver,03MT048,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,1,1,"Nexus Strike: Create a Supercool Starchart in hand or, if you have one, reduce its cost by 1.",I've seen you play 10 cards with different names.,"""Hey hiiiiiii! Whatcha doin'? Is that a CARD GAME? Can I play too? What?! I'M in YOUR game? Ha! What a silly dimension...""",SIXMOREVODKA,Zoe,03MT009,Elusive,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,2,1,2,"When I level up, grant your Nexus ""When you summon an ally, grant its keywords to all allies.""

Nexus Strike: Create a Behold the Infinite that costs 0 in hand.",,"""Ah, the vastness of space and a myriad realities stretched, squished, and squeezed out before us! Maaaaaybe we'll even see my favorite space doggy!""",SIXMOREVODKA,Zoe,03MT009T1,Elusive,Missing Translation,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,1,1,1,Play: Discard 1 to Invoke a Celestial card that costs 3 or less.,,"""This one's my favorite! I call it 'Metaphysical Identity of the Conscious Psyche'. Unless you tilt your head like this... then it kinda looks like two spoons.""",Dao Le,Spacey Sketcher,03MT086,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,2,1,1,Nexus Strike: Draw 1 and shuffle me into the top 3 cards of your deck.,,"""Mother Moon, gift me confidence,
Fill me with The Flight's conviction,
Set me on my path.""
- Lunari Prayer",Kudos Productions,The Flight,03MT214,Elusive,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Fully heal an ally.,,"""Let the springs soothe that which ails you."" - Spring Guardian",Max Grecke,Spring Gifts,03MT080T1,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,1,0,Manifest an enemy spell played this game.,,"""Oh, that was uh-MAZING! But how much better would it be if I did it instead? 'Kaythanksbyeeee!"" - Zoe",Kudos Productions,Spell Thief,03MT042,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Create 5 The Messengers in your deck.,,"""Time passes, skies turn--the Serpent moves aside and the Messenger takes its place overhead. A season of abundance awaits..."" - Lunari Priestess",Max Grecke,Messenger's Sigil,03MT017,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Pick a Moon Weapon to create in hand.,,"""Reach out, Aphelios..."" - Alune",Kudos Productions,Gifts From Beyond,03MT215,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,1,3,"When you heal a damaged ally, grant me +2|+0.",,"""Ever since I first saw one streak across the night sky, I've loved stellacorns. If only I'd known then that I'd meet so many!""",SIXMOREVODKA,Star Shepherd,03MT029,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Heal an ally 1 and grant it +1|+0.,,"""You don't need to see to believe. Just have a little faith."" - Tyari the Traveler",Kudos Productions,Gem,03MT092T1,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,2,1,2,Daybreak: Give me +1|+1 this round.,,"As the sun warmed him, he stood watch at the heretic's prison, ignoring the soft pleas that quickly turned to bitter silence.",Wild Blue Studios,Solari Soldier,03MT088,NA,NA,NA,,Common,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,1,1,,,"In space, no one can hear you squee.",Dao Le,Porofly,03MT039,SpellShield,NA,NA,,Common,Poro,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,Deal 1 to a unit. Create a Death Ray - Mk 2 in the top 3 cards of your deck.,,"""Today, I have successfully demonstrated that radiant energy can be focused into a single powerful beam! With the right improvements, this ray could be a tool of unmatched precision, but there is still much to do.""
- Viktor's design annotations",Max Grecke,Death Ray - Mk 1,03PZ004,Fast,NA,NA,Fast,Rare,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,"Deal 1 to a unit. Create a Death Ray - Mk 2 in the top 3 cards of your deck.

Create a Viktor in your deck.",,"""Today, I have successfully demonstrated that radiant energy can be focused into a single powerful beam! With the right improvements, this ray could be a tool of unmatched precision, but there is still much to do.""
- Viktor's design annotations",Max Grecke,Viktor's Death Ray - Mk 1,03PZ003T15,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,Grant Viktor a random keyword.,,"Humanity is destined to break free from the confines of flesh. We must become more. We must augment. We must evolve!"" - Viktor",Kudos Productions,Hex Core Upgrade,03PZ003T11,Slow,Fleeting,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,"Remove Fleeting from all cards in hand. When I'm discarded, draw 1 Fleeting.",,"""It's simple stuff, really. I replaced the steel frame with a more durable alloy I invented, and rerouted the circuitry away from the hinges to stop the systems from shorting out. Easy peasy."" - Chief Mechanist Zevi",Kudos Productions,Stress Testing,03PZ025,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,1,1,1,,,"""Alright! New arm! Always wanted one of those. What've we got next? Gravwheels for legs? Electrobelts? METAL TEETH? Actually, leave my face. I like my face.""",SIXMOREVODKA,Armed Gearhead,03PZ012,Augment,Quick Attack,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,Deal 1 to the enemy Nexus.,,"""If they do not choose to add metal to their bodies, I will deliver metal to them instead. That was a humorous remark. Ha.""
- Ballistic Bot",Kudos Productions,Ignition,03PZ016,Slow,Fleeting,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Shadow Isles,,0,1,0,"Drain 1 from a unit and create 2 copies of me in your deck. Once you've cast me 3 times, transform all copies of me everywhere into Pack Your Bags. ",,"""We go hard, 'til we get it, get it
We go hard, we so in it, in it
We Pop Stars (Pop Stars), only winning, winning now
Ain't nobody bringing us down, down, down, down""
- Evelynn, 'POP/STARS'",Kudos Productions,Go Hard,03SI016,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,1,0,"The next time you summon an ally this round, give it +1|+0 and SpellShield this round.",,"""Soon as you step outside the Tooth, you'll feel 'em. Fingertips on your nape, light as rain. Them creatures don't budge when you come at 'em, neither. Ain't afraid of my blade or my torch. Nothin'. Awful things."" - Whale's Tooth looter",Kudos Productions,Shroud of Darkness,03SI007,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,2,1,1,Nightfall: Give me +2|+0 and Fearsome this round.,,"As the sun melts into pitch, the terrors of this place wake, watch, and wait.",SIXMOREVODKA,Stygian Onlooker,03SI003,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Ionia,,0,1,2,Support: Give my supported ally +2|+1 this round.,,"""Pix is AWESOME, he's small and cool and wholesome,
His favorite things are possums, and he likes to... hrmhmhmhrmthrossom!"" - Lulu",Dao Le,Pix!,03IO017,NA,NA,NA,,Common,Fae,Unit,TRUE,3,Call Of The Mountain,
Ionia,,1,1,1,,,"A fae flash knocked him to the floor! Newly keen ears heard a yordle's fading laughter, and he looked down to see furry paws, attached to furry arms...",Dao Le,Squirrel,03IO008T1,NA,NA,NA,,None,Fae,Unit,FALSE,3,Call Of The Mountain,
Ionia,,1,1,2,"When I'm supported, grant me +2|+0.",,"Everyone wants a familiar, but no one's prepared for the responsibility. You've gotta take them on walkies, make sure they're eating a balanced diet... house-train them. It's a lot of work.",SIXMOREVODKA,Flower Child,03IO001,NA,NA,NA,,Common,Fae,Unit,TRUE,3,Call Of The Mountain,
Ionia,Bandle City,0,1,0,Give an ally Barrier or an enemy Vulnerable this round.,,Pix protec... or Pix attac...? ,Kudos Productions,"Help, Pix!",03IO002T4,Focus,Fleeting,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,2,0,Your opponent discards the weakest follower from hand.,,"""The frail have no place in this world. Each day brings them new torment, another turn of the vise. I do not deal in death, I deal in mercy."" - Arrel the Tracker",Kudos Productions,Hunt the Weak,03NX019,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,0,2,0,"Give an ally +2|+0 this round. Reforge.

Create a Riven in your deck.",,"""To know your enemy, first know their weapon. It will tell you how they move, how they think, when they'll strike. It is the purest expression of its wielder."" - Arrel the Tracker",Kudos Productions,Riven's Weapon Hilt,03NX007T3,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,2,0,Give an ally +2|+0 this round. Reforge.,,"""To know your enemy, first know their weapon. It will tell you how they move, how they think, when they'll strike. It is the purest expression of its wielder."" - Arrel the Tracker",Kudos Productions,Weapon Hilt,03NX006,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,0,2,0,"Stun an enemy.

If you have a Darius, Rally.",,"""I'll handle this myself."" - Darius",Kudos Productions,Apprehend,03NX018,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,3,2,1,"When I'm summoned, Reforge.",,"""Most weapons are crude tools, no better than the hands that wield them. But a weapon infused with runic magic is so much more than mere steel.""",SIXMOREVODKA,Runeweaver,03NX001,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,0,2,0,"Tahm Kench swallows an enemy unit. It strikes him, then he Captures it.",,"""You had a chance to walk away. Instead, you're the fool who let me in..."" - Tahm Kench",Kudos Productions,An Acquired Taste,03BW004T2,Slow,Fleeting,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Bilgewater,,0,2,0,"Summon a Powder Monkey.

Plunder: Summon another at the next Round Start.",,"""Aw... d'ye think they're cute? WELL, THEY'RE NOT. They get into everything, they're messier than a seasick courier, an' THEY WON'T BLOODY SHUT UP. NO MONKEYS ON THE SHIP. THAT'S THE END OF IT."" - Petty Officer",Kudos Productions,Monkey Business,03BW014,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Bilgewater,,3,2,4,Play: Deal 3 to me.,,"""Sure, Pablo might be in a bit of a 'dry patch'--heh--and, yeah, he's taken his fair share of punches... but ya know what? Ain't nobody else around here getting octokills, pal."" - Wise Fry",Grafit Studio,Boxtopus,03BW007,Challenger,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,2,2,3,Play: Deal 1 to me and an ally to draw 1.,,"""Ol' Babs has had a few mishaps. Killed a few locals in her time, but I s'pose it helps lend her an air of authenticity."" - Lounging Lizard",Grafit Studio,Fortune Croaker,03BW008,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"Round End: Heal damaged allies 1. Then, once I've seen you heal 22+ damage from allies, win the game. ",,"""Up to the sacred falling flow,
Deep into pools, the healing springs
Shining light, water all aglow,
Listen to how the river sings,
High on the crystal mountain.""
- Ottrani verse",SIXMOREVODKA,Star Spring,03MT052,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Targon,,2,2,2,I cost 2 less if you Behold a Celestial.,,"""Adults are LAME. The only cool kids around here are Zoe and her buddies. I learn a lot from them, y'know? Not like that stupid high radiance priestess lady. I mean UGHHHH.""",Dao Le,Starry Scamp,03MT079,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Invoke.,,"The heavens hang over you, a tapestry of black lit with twinkling stars. You are small and dim against its vastness. Where will you turn your gaze first?",Kudos Productions,Behold the Infinite,03MT015,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,2,"When I'm summoned, draw 1.",,"""As leaves unfurl from barren branches, the Lady of Spring sends her messenger to inform the Lord of Winter of the changing season. The messenger's bark startles the stars into new places in the sky, while his loyal heart warms the land."" 
- Song of the Seasons",Kudos Productions,The Messenger,03MT018,NA,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,0,2,0,Grant an ally +0|+2 and SpellShield.,,"""Bathe in Her gentle glow and receive Her blessing."" - Lunari Priestess",Kudos Productions,Moonglow,03MT053,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,2,2,2,Nightfall: Give me Challenger this round.,You've activated Nightfall 4+ times.,"She stood amidst them as she prepared for battle--radiating light, bedecked in silver and blue, her eyes like stars. As the moon rose and shone down on her, each of the Lunari gathered there closed their eyes in silent prayer for her safety, and in gratitude.",SIXMOREVODKA,Diana,03MT056,Quick Attack,NA,NA,,Champion,Lunari,Unit,TRUE,3,Call Of The Mountain,0
Targon,,3,2,3,Nightfall or when you activate another Nightfall: Give me +2|+0 and Challenger this round.,,"Diana raced down the mountain, sword drawn and coated with duskpetal dust. She knew Leona would find her--she was counting on it. Her heart fluttered with anxious anticipation, and she breathed deeply to still it. This time upon their meeting, she would have the upper hand; this time, she would face her old friend head-on.",SIXMOREVODKA,Diana,03MT056T1,Quick Attack,NA,NA,,None,Lunari,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,2,0,"Give an ally +1|+1 this round.

Nightfall: Draw 1.

Create a Diana in your deck.",,"""Under cover of night, watched over by a pale moon."" - Diana",Kudos Productions,Diana's Pale Cascade,03MT056T2,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,3,2,2,Strike: Create a Gem in hand.,,"The goats of Mount Targon are even more dangerous than their ordinary cousins, for the gems that make up their horns embed painful shards upon impact. ",Polar Engine,Mountain Goat,03MT092,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,2,2,Dragon allies cost 1 less.,,"The clouds twisted around their massive forms, and the sky itself seemed to shake with their keening wails. She knew what was to come, and yet felt not fear but the warm embrace of destiny.",Polar Engine,Herald of Dragons,03MT014,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Grant an ally +0|+2.,,"""Our shield is our conviction, our resolve, our trust in the light!"" - Solari Shieldbearer",Kudos Productions,Sunblessed Vigor,03MT098,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,2,Support: Grant my supported ally +0|+2.,,"In traveling, you must be open to the journey, which will inevitably change you. In traveling, you take something new with you... and you leave something of your old self behind. ",SIXMOREVODKA,Tyari the Traveler,03MT071,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"Stun an enemy. Create a Fleeting Paddle Star in hand.

Create a Zoe in your deck.",,"""Naptime for you! One sparklefly, twoooo sparklefly, thre-- Hey, what'sthatoverthere?!"" - Zoe",Kudos Productions,Zoe's Sleepy Trouble Bubble,03MT009T2,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,2,0,Invoke a Celestial card that costs 3 or less.,,"""And these three EXTRA sparkly stars I call... 'The Celestial Jump Rope'! Or is it more of an upside down happy face?"" - Zoe",Max Grecke,Supercool Starchart,03MT091,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,3,2,2,Daybreak: Give me +0|+4 this round.,,"""Foolish, not to come under the cover of night."" The Shieldbearer straightened. ""Lay down your arms, and come peacefully.""
The Lunari crouched in silence, readying her curved blades once more. 
So be it. 
The Solari readied herself in turn, lifting her shield to reflect the rays of the rising sun. ",Kudos Productions,Solari Shieldbearer,03MT028,NA,NA,NA,,Common,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Heal an ally or your Nexus 2. Draw 1.,,Stellacorns shine brightest when they are happy.,Kudos Productions,Guiding Touch,03MT051,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,3,Nightfall: Grant me Elusive.,,"""Let us cast our eyes toward the heavens, toward the sun, toward our lady's li-- Wait... What...? What is that...?"" - Solari Priest",Kudos Productions,Lunari Shadestalker,03MT094,NA,NA,NA,,Common,Lunari,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,2,1,"When I'm summoned, refill 2 spell mana if you Behold a Nightfall card.",,"""Mother Moon, allow me to remember,
That though I stand in solitude,
Your children dance above,
And I am not alone.""
- Lunari Prayer",Kudos Productions,The Sky Shadows,03MT216,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"If you Behold The Messenger, grant Celestial allies everywhere +1|+1.",,"""May the Messenger play,
And with his joy,
Light the stars.""
- Lunari Prayer",Kudos Productions,Starbone,03MT218,Burst,NA,NA,Burst,Epic,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,3,,,"""Aww, big Stomper don't wanna go through the wittle portal? That's okay, we can-- HAHAHAHA! Just kidding. OUTYOUGO!"" - Zoe",SIXMOREVODKA,Startled Stomper,03MT016,Overwhelm,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Stun an enemy. Create a Fleeting Paddle Star in hand.,,"""Naptime for you! One sparklefly, twoooo sparklefly, thre-- Hey, what'sthatoverthere?!"" - Zoe",Kudos Productions,Sleepy Trouble Bubble,03MT074,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"Give an ally +1|+1 this round.

Nightfall: Draw 1.",,"""Under cover of night, watched over by a pale moon."" - Diana",Kudos Productions,Pale Cascade,03MT035,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,2,2,3,"While in hand, I have a random keyword that changes each round. When I'm summoned, grant me this keyword.",,"It's not quite as cuddly as the real thing, but it IS just as cute.",Dao Le,Patched Porobot,03PZ019,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,1,2,3,Round Start: Create a Ignition in hand.,,"Subject requested that we keep only his mind intact, stating ""That's where I've stored all my grudges.""
- Augmentor's log, entry 1011",SIXMOREVODKA,Ballistic Bot,03PZ005,Augment,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,2,0,Deal 2 to a unit. Create a Death Ray - Mk 3 in the top 3 cards of your deck.,,"""Altered beam transmission medium, adjusted lenses to optimal focal distances, internal mirrors polished and positioned. Intensity increased tenfold. But it must improve. I MUST IMPROVE!""
- Viktor's design annotations",Max Grecke,Death Ray - Mk 2,03PZ004T1,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,2,0,"Create a Armed Gearhead, Ballistic Bot, or Nyandroid in hand.",,"""Rationality and choice separate humanity from its base animal instincts."" - Viktor",Kudos Productions,Calculated Creations,03PZ014,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,2,0,Pick a follower. Create a copy of it in hand with +1|+1.,,"""Self-improvement is a game where you are the hero and the villain. You will struggle. You may even think you've won. But in the end, you will always be left standing in your own way."" - Mechanized Mimic",Kudos Productions,Iterative Improvement,03PZ013,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,2,2,2,Nightfall: Create a copy of me in hand.,,"""It was just a pair of eyes at first, and a lone voice chittering in the shadows. More every time I looked back. Angrier. Louder. Soon as I saw the Tooth, I ran."" - Whale's Tooth looter",SIXMOREVODKA,Evershade Stalker,03SI001,Ephemeral,Fearsome,Can't Block,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,2,0,"Drain 1 from anything. Create a Nocturne in your deck.

Nightfall: Create a random Nightfall card in hand.",,"""Every passing day saps my spirit, pulls from me the vigor that compelled me to find this place. The Whale's Tooth is full of haggard folk, seemingly lost to all endeavor, and I fear the longer I stay, the more like them I become.""
- Notes of Jens Tommen, historian",Kudos Productions,Nocturne's Unspeakable Horror,03SI005T3,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
