region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Freljord,Bandle City,1,1,1,,,"The poros of yesteryear had much thicker heads than their contemporary kin, making them a little bit dumber, and a whole lot headbuttier.",Kudos Productions,Proto Poro,05BC160,Impact,NA,NA,,Common,Poro,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,1,0,Grow an ally to 3|3 this round.,,"""I used to be like you–couldn't even lift a puffcap. But then, I found ""Shake: by Purpleberry."" It's got all the right stuff a yordle needs to go from zero to hero. So when you've had a hard workout, fuel up with 'Shake,' and become the buffest of bros, like me!""
- Printed Advertisement",Kudos Productions,Purpleberry Shake,05BC042,Burst,NA,NA,,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Noxus,,3,1,2,"To play, discard 1.
When I'm discarded, summon an exact copy of me.",,"""We have an irregularity in our midst. Though most of those we revive abhor their return to life, this fellow seems to both understand his lot, and revels in the subsequent opportunities. Curious.""
- Notes from Dr. Esslanger",Concept Art House,Reborn Grenadier,05NX006,Ephemeral,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,2,1,1,Last Breath: Create a copy of me in the enemy deck with 2 Poison Puffcaps attached.,,"The stink of a whump in the height of puffcap season is unlike any other. Imagine an open sewer full of week-old fish and rotten eggs, and you're halfway there.",Kudos Productions,Stinky Whump,05PZ035,Last Breath,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,1,0,Manifest an Otterpus or one of 2 spells from your regions that cost 3 or less.,,"""Unhand my sandwich this instant!"" - Conchologist",Kudos Productions,Trinket Trade,05BC040,Burst,NA,NA,Burst,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,1,1, Play: Create a Tiny Spear or a Tiny Shield in hand.,,"""My spear used to belong to a great hero, too... I made Poppy hold it for a minute!""",Kudos Productions,Yordle Squire,05BC145,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,1,0,Grant an ally +1|+0.,,"""A small spear is still a spear."" - Yordle saying, probably",Kudos Productions,Tiny Spear,05BC145T1,Focus,NA,NA,Focus,None,,Spell,FALSE,5,Beyond The Bandlewood,
Bandle City,,0,1,0,"Grant an ally +0|+1.
",,"""I found it! But you can use it!!"" - Yordle Squire
",Kudos Productions,Tiny Shield,05BC145T2,Focus,NA,NA,Focus,None,,Spell,FALSE,5,Beyond The Bandlewood,
Shurima,,0,1,0,Countdown 3 or when I'm destroyed: summon a Restored Devout.,,"The Tomb of Emperors is no less lavish for serving as Xerath's prison. Indeed, the beauty of the place and its trappings is nothing if not a reminder of the inhabitants' fall from grace - a gilded prison.",Kudos Productions,Sacophagus,"05SH011T2
",Landmark,NA,NA,,None,,Landmark,FALSE,5,Beyond The Bandlewood,
Shurima,,5,1,3,,,"Xerath's new army would make better use of the tomb's many artifacts, turning useless extravagance into a powerful conduit for the Magus Ascendant's magic.",Chris Kintner,Restored Devout,05SH011T1,Fearsome,NA,NA,,None,,Unit,FALSE,5,Beyond The Bandlewood,
Bandle City,,4,1,2,,,"""They say don't bite the hand that feeds--but by Bandle--they bit my hand AND anything else they could reach!""
- Conchologist Ecological Note, Day 13",Kudos Productions,Short Tooth,05BC010T1,Overwhelm,NA,NA,,None,,Unit,FALSE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,2,0,Plant 2 Flashbomb Traps randomly in the top 10 cards of the enemy deck.,,"""On my signal."" - Caitlyn",Kudos Productions,Advanced Intel,05PZ010,Burst,NA,NA,Burst,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Shurima,,2,2,1, Play: Destroy an allied landmark to grant allied Ruinous Acolytes everywhere +1|+1.,,"All of Xerath's acolytes gave something of themselves in exchange for power, but his most powerful devotees were hardly more than husks of their former selves, serving as both conduit and power source for their new emperor's energy.",Kudos Productions,Ruinous Acolyte,05SH017,Fearsome,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,2,0,"Give an ally +2|+0 this round. If you've added 2+ cards to your hand this round, give it Elusive this round.",,"""We'll surround the location while using smokespinners to mask our movements..."" - Caitlyn",Kudos Productions,Ambush,05PZ020,Burst,NA,NA,,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,1,2,2,Nexus Strike: Create a Hungry Owlcat in hand.,,"""Gunnin' in the streets and tuckin' kiddos into sheets!""",Wild Blue Studios,Bandle Comanndo,05BC167,Elusive,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Shurima,Bandle City,3,2,2,"When I'm summoned, create a random landmark that costs 2 or less in hand.",,"The Fussyfoot Bomberator-X did precisely what it was meant to do: sow chaos. Plus, it was easy to parallel park.",Kudos Productions,Bomber Twins,05BC192,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,2, Play: Manifest a spell from your regions that costs 3 or less.,,"""Today is indeed a red letter day! An exploration into the deep! I expect things to proceed quite... swimmingly! Ho ho!""
- Conchologist Ecological Entry, Day 1",Kudos Productions,Conchologist,05BC049,NA,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,2,"When I'm summoned, create a Darkness in hand if you don't have one.",,"""Yes, I'm quite sure the fellow up on the roof has many stories to tell. We all know he has lots to say. We just don't have any idea exactly WHAT it is he's saying."" - Stilted Robemaker",Kudos Productions,Darkbulb Acolyte,05BC094,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bilgewater,,0,2,0,Deal 2 randomly to an enemy or the enemy Nexus and create a Flow in hand.,,"""Heed the tide's temper..."" -Nami",Kudos Productions,Ebb,05BW006,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bilgewater,,0,2,0,"Heal an ally or your Nexus 2, and create an Ebb and Flow in hand.",,"""...And cherish the swell's calm."" - Nami",Kudos Productions,Flow,05BW006T2,Burst,Fleeting,NA,Burst,None,,Spell,FALSE,5,Beyond The Bandlewood,
Bilgewater,,0,2,0,Deal 2 randomly to an enemy or the enemy Nexus and heal an ally or your Nexus 2.,,"""I decide what the tide will bring."" - Nami",Kudos Productions,Ebb and Flow,05BW006T1,Fast,Fleeting,NA,Fast,None,,Spell,FALSE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,Pick 1 of 3 units or spells from the enemy deck and plant 3 Poison Puffcaps on all copies of it.,,"""Rule 986: Traps are NOT toys... but they sure are fun!""",Kudos Productions,Entrapment,05BC223,Burst,NA,NA,Burst,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Noxus,,3,2,1,"When I'm discarded, create a Risen Rider in hand.",,"""It was only after rubbing the rider's armor with Blackshade leaves that they were spared from the basilisk's viciousness. The plants are native to the hinterlands, just as the beasts, and are as pungent as they are poisonous.""
- Notes from Dr. Esslanger",Kudos Productions,Fallen Rider,05NX013,Fearsome,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Noxus,,4,2,2,,,"""Upon the night, death rode."" -The Lady of Blood",Kudos Productions,Risen Rider,05NX018,Fearsome,NA,NA,,None,,Unit,FALSE,5,Beyond The Bandlewood,
Noxus,,2,2,2,Play: Discard 1 to draw a unit.,,"Flavour
Dr. Esslanger was once a respected and retiring physician who garnered his credible reputation through years of hard work. But it wasn't until a young noblewoman was brought to his study, her blood blackened by betrayal, that he truly began serving Noxus.",Wild Blue Studios,Grave Physician,05NX004,NA,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,1,Nexus Strike: Create a Prank in hand.,,"""Dear me, I've just had the oddest dream. One moment, I'm scrambling through the kelp, looking for my shell hat, when suddenly I hear the most wonderful melody. Next thing I know, I'm seated here, pen in hand, writing these words. I don't recall sitting down for a nap...""
- Conchologist Ecological Entry, Day 22",Kudos Productions,Kelp Maidens,05BC005,NA,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Targon,Bandle City,2,2,1," Play: Manifest a Celestial that costs 3 or less, Epic, or multi-region follower.",,"The strangest part wasn't that the telescope got up, stretched, and started walking around, but that it insisted on dressing for the weather, so it had to find a suitably comfortable scarf.",Kudos Productions,Loping Telescope,05BC175,NA,NA,NA,,Rare,Fae,Unit,TRUE,5,Beyond The Bandlewood,
Bilgewater,,3,2,2,"When I'm summoned, if you've cast a spell this round, grant me Elusive.",,"""The ocean believes that the wave will return,
gives trust to the ebb, to the flow, to the churn.
So 'ere the wave crashes against the shore,
the ocean delights in the crest's bold roar.""
- A verse from 'Serenade for the Tidecaller'",Kudos Productions,Marai Songstress,05BW013,NA,NA,NA,,Rare,Marai,Unit,TRUE,5,Beyond The Bandlewood,
Bilgewater,,2,2,1,"When I'm summoned, summon a random 1 cost follower.",,"The Marai rarely desire to venture far from home. But Ai'la was born with curiosity in her heart--and though she is bound by duty to her tribe, she spends each waking moment dreaming of the day she can truly be free.",Kudos Productions,Marai Warden,05BW001,NA,NA,NA,,Rare,Marai,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,Deal 1 to anything. Draw 1.,,"The first rule of experimentation: poke it, and see what happens.",Kudos Productions,Pokey Stick,05BC166,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,2,Strike: Plant 3 Poison Puffcaps on random cards in the enemy deck.,,"""What's that, boy? Two of the recruits were scouting in the woods and stumbled across a scary grass monster, and now they might die a long and painful death? Lead the way!"" - Teemo",Kudos Productions,Puffcap Pup,05BC100,Quick Attack,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Noxus,,0,2,0,"To play, discard a card.
Summon a Reborn Grenadier and give it +2|+0 this round.",,"""Rise again, my child..."" - Dr. Esslanger, Pensive Physician",Kudos Productions,Salt and Stitches,05NX003,Focus,NA,NA,Focus,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,2,2,1, Nexus Strike: Plant 2 Flashbomb Traps randomly in the top 10 cards of the enemy deck.,,"Zayne Asako, like all Zaunite kids, had to grow up fast on those violent and dark understreets. After losing his brother to yet another senseless gang crime, he committed himself to Piltover enforcement, hoping reason and law would make his home finally safe.",SIXMOREVODKA,Sting Officer,05PZ009,Elusive,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,3,,,"Yordles haven't quite figured out gravity yet, but then, gravity hasn't quite figured out Bandle City, either.",Kudos Productions,Stone Stackers,05BC007,Impact,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,Your opponent discards their lowest cost card.,,"""Note to self: On next expedition, keep all valuables in my FRONT pockets.""
- Ecological Entry, Day 19",Kudos Productions,Tricksy Tentacles,05BC013,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,2,2,Strike: Grant your Darkness everywhere 1 extra damage.,,Darkness comes in all shapes and sizes. Some of them SURPRISINGLY adorable.,Kudos Productions,Twisted Catalyzer,05BC098,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,2,Attack: Give all allies with equal or less Power than me Quick Attack this round.,,"Poppy never listens t'me, so you better: It's not about the hammer, it's about the yordle who swings it.""",Kudos Productions,Yordle Smith,05BC235,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,"Deal 2 to a unit or deal 1 to two enemies.
",,"""Fire in the hole!"" - Ziggs",Kudos Productions,Bouncing Bomb,05BC021,Slow,NA,NA,Slow,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,0,3,0,Deal 2 to an enemy.,,"There is a little of fear in everything. It lays quietly at the heart of mystery. It is the spark of joy in awe and wonder. It grants life its purpose - death, its power. It is everything. It is nothing.",Kudos Productions,Darkness,05SI029,Slow,NA,NA,Slow,,,Spell,FALSE,5,Beyond The Bandlewood,
Noxus,Bandle City,4,3,2,,,"""There's a sucker born every minute, and I'm gonna take 'em for all they got... this mech arena's gonna be a GOLD MINE.""",Kudos Productions,Arena Kingpin,05BC129,Quick Attack,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,3,4,"When I'm summoned, create a Hungry Owlcat in hand.",,"""This is a song
About Poppy the strong!
Poppy the mightiest, frightiest... sprong!""
- Scratched-out lyrics from the 'Songbook of Reginaldactyl and Faltimisquee, Bards Extraordinaire'",Dao Le,Babbling Balladeers,05BC184,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,3,2,"Your multi-region units cost 1 less.
Play: Manifest a multi-region follower.",,"It's unclear whether Bandle City ever really elected a mayor, but an enormous mustache would almost certainly be a prerequisite.",Polar Engine,Bandle City Mayor,05BC116,NA,NA,NA,,Epic,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,3,3,Play: Discard 1 to create a multi-region follower in hand.,,"""Painting's not about copying what you see, it's about expressing how YOU see the world. And right now, I'm seeing that you moved again. Hold still please!""",Dao Le,Bandle Painter,05BC146,Augment,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,3,3,3,"The first time you slay a unit with a spell, grant me +2|+1.",,"The Buhru and Sentinel philosophy align on a single crucial point: all things must end, and some must be made to end.",SIXMOREVODKA,Buhru Sentinal,05SI015,Fearsome,NA,NA,,Common,Sentinel,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,3,3,3,Strike: Plant 2 Flashbomb Traps randomly in the top 10 cards in the enemy deck.,5 of your traps have been activated.,"Caitlyn was always a dogged and thorough investigator, a quality that helped propel her fast through the ranks of Piltover enforcement. But when a case concerning a certain 'C' came along, one that countless other enforcers had abandoned, it seemed almost as though Caitlyn had finally met her match. Almost.",SIXMOREVODKA,Caitlyn,05PZ006,Quick Attack,NA,NA,,Champion,,Unit,TRUE,5,Beyond The Bandlewood,0
Piltover & Zaun,,4,3,4, Strike: Plant 4 Flashbomb Traps randomly in the top 10 cards in the enemy deck and deal damage to the enemy Nexus equal to the number of your traps activated this round.,,"She burst in, leveled her rifle at the culprit, and looked down the scope. There, smiling through the looking glass, was a familiar face.",SIXMOREVODKA,Caitlyn,05PZ006T2,Quick Attack,NA,NA,,None,,Unit,FALSE,5,Beyond The Bandlewood,1
Piltover & Zaun,,0,3,0,"Deal 2 to a unit and plant 2 LoR Flashbomb Traps randomly in the top 10 cards of the enemy deck.
Create a Caitlyn in your deck.",,"""Here's MY calling card."" - Caitlyn",Kudos Productions,Caitlyn's Piltover Peacemaker,05PZ006T1,Fast,NA,NA,Fast,None,,Spell,FALSE,5,Beyond The Bandlewood,
Shurima,,3,3,3,Last Breath: Summon a Sarcophagus.,,"As richly appointed as the tomb was, it did little good for the banished and the dead.",Chris Kintner,Endless Devout,05SH011,Last Breath,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,3,0,ALL players draw 2.,,"""This a popular case, you know. Just had a chap in here earlier looking at it. Enjoy!"" - Station Archivist
",Kudos Productions,Insider Knowledge,05PZ002,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bilgewater,,4,3,3,,,"""Sure, a few of 'em hunt us, like they hunt everything. But y'know, most landwalkers I meet are just looking to enjoy their time in the big blue, same as us. We're all just people.""",Concept Art House,Journeying Sandhopper,05BW002,Attune,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Bilgewater,,2,3,3,"When you cast a spell, grant +1|+0 to the weakest other ally that isn't Immobile.",You've gained 8+ spell mana this game.,"""Have you said your goodbyes, young Tidecaller?""
""Yes, greatmother.""
""Are you afraid?""
""...Yes, greatmother.""
""Good. To be afraid is to be cautious. But trust yourself, as we trust you. Now, go. And may the currents keep you.""",SIXMOREVODKA,Nami,05BW005,Attune,Imbue,NA,,Champion,Marai,Unit,TRUE,5,Beyond The Bandlewood,0
Bilgewater,,3,3,4,"When you cast a spell, grant +2|+1 to the weakest other ally that isn't Immobile.",,"""Do you think she's far along in her journey?""
""We can only hope, Tama.""
""I can see her now... Beautiful eyes glowing in the light of the moon, the shine of saltwater glistening on her scales.""
""This burden... the fate of our people. It should not be hers alone.""
""She is doing her part, as we are doing ours, Loto. All we can do is believe in her, and love her with all our hearts.""",SIXMOREVODKA,Nami,05BW005T1,Attune,Imbue,NA,,None,Marai,Unit,FALSE,5,Beyond The Bandlewood,1
Noxus,,3,3,2,Grant me +2|+1 once you've discarded 3+ cards this game.,,"""What could better instill loyalty in a would-be traitor than the sight of a butchered conspirator, brought back to fight under the Noxian banner? They will all serve, one way or another."" - The Lady of Blood",Kudos Productions,Noble Rebel,05NX002,Overwhelm,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,3,0,Deal 2 to a unit and plant 2 Flashbomb Traps randomly in the top 10 cards of the enemy deck.,,"""Here's MY calling card."" - Caitlyn",Kudos Productions,Piltover Peacemaker,05PZ013,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Demacia,Bandle City,1,3,1,,,"""Nine hundred ninety-eight... nine hundred ninety-nine... one thousand! There we are, Bawky, you look impeccable as ever. Okay, now do mine!""",Kudos Productions,Pompous Cavalier,05BC018,Double Attack,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Shurima,,0,3,0,Destroy an allied landmark or one of your mana gems to deal 4 to unit.,,"""A small sacrifice in exchange for great power."" - Xerath",Kudos Productions,Rite of the Arcane,05SH007,Slow,NA,NA,,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Noxus,,0,3,0,"To play, discard 1. Kill the weakest enemy.",,"""Ally, enemy... I don't care."" - Sion",Kudos Productions,Roar of the Slayer,05NX012,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,3,3,2,"When I'm summoned, create a Darkness in hand if you don't have one.",,"""I can feel the sun no longer. Even so, I wield its memory--and that is enough.",SIXMOREVODKA,Solari Sentinal,05SI012,NA,NA,NA,,Common,"Solari, Sentinel",Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,3,3,3,Play: Pick a spell in the top 5 cards of your deck and create an exact Fleeting copy in hand.,,Detectives are nothing without leads. An archivist's job is to collect every scrap of intel and create new possibilities where none previously existed.,SIXMOREVODKA,Station Archivist,05PZ012,NA,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,3,0,Set a unit's stats to 1|6 this round.,,"The Bawkatrice is a loyal, steadfast mount under normal circumstances. However, when put under too much stress they are known to react in... unusual ways.",Kudos Productions,Stress Defense,05BC209,Burst,NA,NA,Burst,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,3,0,"Deal 2 to a unit. If you've added 2+ cards to your hand this round, deal 3 to it instead.",,"""Better let 'em air out a minute. Greenies can't take the smell. But lemme tells ya... once you're accustomed, nothin' like it!"" - Puffcap Peddler",Kudos Productions,Sump Fumes,05PZ017,Fast,NA,NA,,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bilgewater,,0,3,0,Deal 1 to two different randomly targeted enemies and create a Crashing Wave in your deck.,,"""Oceans spill forth!"" - Nami",Kudos Productions,Tidal Wave,05BW003,Slow,NA,NA,Slow,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bilgewater,,0,3,0,Deal 2 to four different randomly targeted enemies and create a Colossal Wave in your deck.,,"""Roiling seas engulf them!"" - Nami",Kudos Productions,Crashing Wave,05BW003T1,Slow,NA,NA,Slow,None,,Spell,FALSE,5,Beyond The Bandlewood,
Bilgewater,,0,3,0,Deal 4 to all enemies and the enemy Nexus.,,"""Rolling tides, heed my call!"" - Nami",Kudos Productions,Colossol Wave,05BW003T2,Slow,NA,NA,Slow,None,,Spell,FALSE,5,Beyond The Bandlewood,
Bandle City,,1,3,3,"I have +1|+0 for each multi-region ally you've summoned this game.
When you summon a multi-region ally, grant it +1|+0.",You've summoned 4+ multi-region allies.,"""Okay, Plan A: We blast our way in and start shooting. If that doesn't work, we go to Plan B: Blast our way out and keep shooting. Then, we'll regroup and go to Plan C, which is basically Plan A again...""",Dao Le,Tristana,05BC133,Quick Attack,NA,NA,,Champion,Yordle,Unit,TRUE,5,Beyond The Bandlewood,0
Bandle City,,2,3,4,"I have +1|+0 for each multi-region ally you've summoned this game.
When you summon a multi-region ally, grant me and it +1|+0 and Impact.",,"""...and whatever happens... JUST. KEEP. SHOOTING.""",Dao Le,Tristana,05BC133T1,Quick Attack,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,1
Shurima,,0,3,0,Give an ally +2|+1 this round or destroy an allied landmark to give an ally +4|+2 this round.,,"""I will rip the power from the desert, and destroy those who would oppose me!"" - Xerath",Kudos Productions,Unleashed Energy,05SH004,Burst,NA,NA,Burst,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Shurima,,3,3,3,"When an allied landmark is destroyed, grant me +1|+1.",,"The acolytes had been accomplished before they sought out Xerath. Now that they had studied what he had once studied himself, they were unstoppable.",Kudos Productions,Waste Walker,05SH002,Overwhelm,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,3,2,Round Start: Refill 1 spell mana.,,"If there is no greater pain than the papercut, then there is no one who better understands pain than the librarian.",Kudos Productions,Wizened Wizard,05BC102,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,3,2,"When I’m summoned, if you’ve added 2+ cards to your hand this round, grant me +1|+2.",,"""Giantus grassicus. These terrifying creatures camouflage themselves by laying like ordinary grass and attack any unfortunate enough to walk over them. If encountered, run away forever!"" - Ava Achiever",Kudos Productions,Yordle Newbie,05BC122,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Shurima,Bandle City,3,3,4,Attack: Deal 1 to my blocker and the enemy Nexus.,You've destroyed 4+ allied landmarks this game.,"""It's IMPORTANT we make a good impression. The new safety inspector is stopping by, and you know what that means!""
""No more explosions?""
""WHAT?! No! It means explode things where he can't see 'em! 'No more explosions'... are you crazy?!"" - Ziggs and Otto",SIXMOREVODKA,Ziggs,05BC163,NA,NA,NA,,Champion,Yordle,Unit,TRUE,5,Beyond The Bandlewood,0
Shurima,Bandle City,4,3,5,"Attack: Deal 1 to my blocker and the enemy Nexus.
When an allied Keyword Landmark.png landmark is destroyed, deal 2 to the enemy Nexus.",,"""We passed?! WE PASSED!""
""Heh, well, 'passed' is a strong word... but hoo-wee, if you didn't put on a heck of a show!"" - Ziggs and Wilfred, Safety Inspector",SIXMOREVODKA,Ziggs,05BC163T1,NA,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,1
Shurima,Bandle City,0,3,0,"Deal 2 to a unit or deal 1 to two enemies.
Create a Ziggs in your deck.",,"""Fire in the hole!"" - Ziggs",Kudos Productions,Ziggs' Bouncing Bomb,05BC163T3,Slow,NA,NA,Slow,None,,Spell,FALSE,5,Beyond The Bandlewood,
Shurima,,0,3,0,"Destroy an allied landmark or one of your mana gems to deal 4 to a unit.
Create a Xerath in your deck.",,"""A small sacrifice in exchange for great power."" - Xerath",Kudos Productions,Xerath's Rite of the Arcane,05SH014T3,Slow,NA,NA,Slow,None,,Spell,FALSE,5,Beyond The Bandlewood,
