region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Targon,,1,1,2,"When I'm summoned, create a Gem in hand.",,"""They say the Protector blessed these gems. Wear them, and he shall be with you in spirit.""",SIXMOREVODKA,Gift Giver,03MT048,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,1,1,"Nexus Strike: Create a Supercool Starchart in hand or, if you have one, reduce its cost by 1.",I've seen you play 10 cards with different names.,"""Hey hiiiiiii! Whatcha doin'? Is that a CARD GAME? Can I play too? What?! I'M in YOUR game? Ha! What a silly dimension...""",SIXMOREVODKA,Zoe,03MT009,Elusive,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,2,1,2,"When I level up, grant your Nexus ""When you summon an ally, grant its keywords to all allies.""

Nexus Strike: Create a Behold the Infinite that costs 0 in hand.",,"""Ah, the vastness of space and a myriad realities stretched, squished, and squeezed out before us! Maaaaaybe we'll even see my favorite space doggy!""",SIXMOREVODKA,Zoe,03MT009T1,Elusive,Missing Translation,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,1,1,1,Play: Discard 1 to Invoke a Celestial card that costs 3 or less.,,"""This one's my favorite! I call it 'Metaphysical Identity of the Conscious Psyche'. Unless you tilt your head like this... then it kinda looks like two spoons.""",Dao Le,Spacey Sketcher,03MT086,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,2,1,1,Nexus Strike: Draw 1 and shuffle me into the top 3 cards of your deck.,,"""Mother Moon, gift me confidence,
Fill me with The Flight's conviction,
Set me on my path.""
- Lunari Prayer",Kudos Productions,The Flight,03MT214,Elusive,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Fully heal an ally.,,"""Let the springs soothe that which ails you."" - Spring Guardian",Max Grecke,Spring Gifts,03MT080T1,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,1,0,Manifest an enemy spell played this game.,,"""Oh, that was uh-MAZING! But how much better would it be if I did it instead? 'Kaythanksbyeeee!"" - Zoe",Kudos Productions,Spell Thief,03MT042,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Create 5 The Messengers in your deck.,,"""Time passes, skies turn--the Serpent moves aside and the Messenger takes its place overhead. A season of abundance awaits..."" - Lunari Priestess",Max Grecke,Messenger's Sigil,03MT017,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Pick a Moon Weapon to create in hand.,,"""Reach out, Aphelios..."" - Alune",Kudos Productions,Gifts From Beyond,03MT215,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,1,3,"When you heal a damaged ally, grant me +2|+0.",,"""Ever since I first saw one streak across the night sky, I've loved stellacorns. If only I'd known then that I'd meet so many!""",SIXMOREVODKA,Star Shepherd,03MT029,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,1,0,Heal an ally 1 and grant it +1|+0.,,"""You don't need to see to believe. Just have a little faith."" - Tyari the Traveler",Kudos Productions,Gem,03MT092T1,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,2,1,2,Daybreak: Give me +1|+1 this round.,,"As the sun warmed him, he stood watch at the heretic's prison, ignoring the soft pleas that quickly turned to bitter silence.",Wild Blue Studios,Solari Soldier,03MT088,NA,NA,NA,,Common,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,1,1,,,"In space, no one can hear you squee.",Dao Le,Porofly,03MT039,SpellShield,NA,NA,,Common,Poro,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"Round End: Heal damaged allies 1. Then, once I've seen you heal 22+ damage from allies, win the game. ",,"""Up to the sacred falling flow,
Deep into pools, the healing springs
Shining light, water all aglow,
Listen to how the river sings,
High on the crystal mountain.""
- Ottrani verse",SIXMOREVODKA,Star Spring,03MT052,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Targon,,2,2,2,I cost 2 less if you Behold a Celestial.,,"""Adults are LAME. The only cool kids around here are Zoe and her buddies. I learn a lot from them, y'know? Not like that stupid high radiance priestess lady. I mean UGHHHH.""",Dao Le,Starry Scamp,03MT079,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Invoke.,,"The heavens hang over you, a tapestry of black lit with twinkling stars. You are small and dim against its vastness. Where will you turn your gaze first?",Kudos Productions,Behold the Infinite,03MT015,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,2,"When I'm summoned, draw 1.",,"""As leaves unfurl from barren branches, the Lady of Spring sends her messenger to inform the Lord of Winter of the changing season. The messenger's bark startles the stars into new places in the sky, while his loyal heart warms the land."" 
- Song of the Seasons",Kudos Productions,The Messenger,03MT018,NA,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,0,2,0,Grant an ally +0|+2 and SpellShield.,,"""Bathe in Her gentle glow and receive Her blessing."" - Lunari Priestess",Kudos Productions,Moonglow,03MT053,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,2,2,2,Nightfall: Give me Challenger this round.,You've activated Nightfall 4+ times.,"She stood amidst them as she prepared for battle--radiating light, bedecked in silver and blue, her eyes like stars. As the moon rose and shone down on her, each of the Lunari gathered there closed their eyes in silent prayer for her safety, and in gratitude.",SIXMOREVODKA,Diana,03MT056,Quick Attack,NA,NA,,Champion,Lunari,Unit,TRUE,3,Call Of The Mountain,0
Targon,,3,2,3,Nightfall or when you activate another Nightfall: Give me +2|+0 and Challenger this round.,,"Diana raced down the mountain, sword drawn and coated with duskpetal dust. She knew Leona would find her--she was counting on it. Her heart fluttered with anxious anticipation, and she breathed deeply to still it. This time upon their meeting, she would have the upper hand; this time, she would face her old friend head-on.",SIXMOREVODKA,Diana,03MT056T1,Quick Attack,NA,NA,,None,Lunari,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,2,0,"Give an ally +1|+1 this round.

Nightfall: Draw 1.

Create a Diana in your deck.",,"""Under cover of night, watched over by a pale moon."" - Diana",Kudos Productions,Diana's Pale Cascade,03MT056T2,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,3,2,2,Strike: Create a Gem in hand.,,"The goats of Mount Targon are even more dangerous than their ordinary cousins, for the gems that make up their horns embed painful shards upon impact. ",Polar Engine,Mountain Goat,03MT092,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,2,2,Dragon allies cost 1 less.,,"The clouds twisted around their massive forms, and the sky itself seemed to shake with their keening wails. She knew what was to come, and yet felt not fear but the warm embrace of destiny.",Polar Engine,Herald of Dragons,03MT014,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Grant an ally +0|+2.,,"""Our shield is our conviction, our resolve, our trust in the light!"" - Solari Shieldbearer",Kudos Productions,Sunblessed Vigor,03MT098,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,2,Support: Grant my supported ally +0|+2.,,"In traveling, you must be open to the journey, which will inevitably change you. In traveling, you take something new with you... and you leave something of your old self behind. ",SIXMOREVODKA,Tyari the Traveler,03MT071,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"Stun an enemy. Create a Fleeting Paddle Star in hand.

Create a Zoe in your deck.",,"""Naptime for you! One sparklefly, twoooo sparklefly, thre-- Hey, what'sthatoverthere?!"" - Zoe",Kudos Productions,Zoe's Sleepy Trouble Bubble,03MT009T2,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,2,0,Invoke a Celestial card that costs 3 or less.,,"""And these three EXTRA sparkly stars I call... 'The Celestial Jump Rope'! Or is it more of an upside down happy face?"" - Zoe",Max Grecke,Supercool Starchart,03MT091,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,3,2,2,Daybreak: Give me +0|+4 this round.,,"""Foolish, not to come under the cover of night."" The Shieldbearer straightened. ""Lay down your arms, and come peacefully.""
The Lunari crouched in silence, readying her curved blades once more. 
So be it. 
The Solari readied herself in turn, lifting her shield to reflect the rays of the rising sun. ",Kudos Productions,Solari Shieldbearer,03MT028,NA,NA,NA,,Common,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Heal an ally or your Nexus 2. Draw 1.,,Stellacorns shine brightest when they are happy.,Kudos Productions,Guiding Touch,03MT051,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,3,Nightfall: Grant me Elusive.,,"""Let us cast our eyes toward the heavens, toward the sun, toward our lady's li-- Wait... What...? What is that...?"" - Solari Priest",Kudos Productions,Lunari Shadestalker,03MT094,NA,NA,NA,,Common,Lunari,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,2,1,"When I'm summoned, refill 2 spell mana if you Behold a Nightfall card.",,"""Mother Moon, allow me to remember,
That though I stand in solitude,
Your children dance above,
And I am not alone.""
- Lunari Prayer",Kudos Productions,The Sky Shadows,03MT216,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"If you Behold The Messenger, grant Celestial allies everywhere +1|+1.",,"""May the Messenger play,
And with his joy,
Light the stars.""
- Lunari Prayer",Kudos Productions,Starbone,03MT218,Burst,NA,NA,Burst,Epic,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,2,3,,,"""Aww, big Stomper don't wanna go through the wittle portal? That's okay, we can-- HAHAHAHA! Just kidding. OUTYOUGO!"" - Zoe",SIXMOREVODKA,Startled Stomper,03MT016,Overwhelm,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,Stun an enemy. Create a Fleeting Paddle Star in hand.,,"""Naptime for you! One sparklefly, twoooo sparklefly, thre-- Hey, what'sthatoverthere?!"" - Zoe",Kudos Productions,Sleepy Trouble Bubble,03MT074,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,2,0,"Give an ally +1|+1 this round.

Nightfall: Draw 1.",,"""Under cover of night, watched over by a pale moon."" - Diana",Kudos Productions,Pale Cascade,03MT035,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Draw a landmark or destroy a landmark.,,"Targon is a capricious place, where the unbreakable is broken, and the broken made whole.",Kudos Productions,Divergent Paths,03MT005,Fast,NA,NA,Fast,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Destroy a landmark.,,"Each summit gave way before them, emboldening their climb and filling their hearts with determination. They would scale Targon.",Kudos Productions,Path of Destruction,03MT005T2,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Draw a landmark.,,"Beyond each summit loomed yet another, but their spirits pushed them onward. They would surmount the peaks of Targon.",Kudos Productions,Path of Discovery,03MT005T1,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Stun 2 enemies.,,"""Even the moon's glow can be blinding."" - Diana

",Kudos Productions,Crescent Strike,03MT011,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,3,3,3,,,"""So, there I was going 'bout my day, when in struts this fella packed to the gills with gold. Easy mark, eh? I sidle over, amp up the charm, and amp up the price. It's only when I put my coins away I realize the little scamp's paid me with my OWN money! The Trickster was shining bright that night, I tell ya."" - Yordle Grifter",Kudos Productions,The Trickster,03MT095,Elusive,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,3,3,3,"Nightfall: Pick a Moon Weapon to create in hand.

Each round, the first time you play 2 other cards, create the Phased Moon Weapon in hand if you don't already have one.",You've cast 4+ Moon Weapons.,"""With every conflict, we show the Solari we are worthy of respect. We have taught them that the moon's light is equal to their sun's, we have taught them not to disregard that which they did not know. And of the lessons they are yet to learn..."" - Lunari wanespeaker",SIXMOREVODKA,Aphelios,03MT217,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,0,3,0,"Summon a 2 cost follower from your deck. If it has Nightfall, activate it. Phase Calibrum or Severum.",,"""A crescent path opens before us."" - Alune",Kudos Productions,Crescendum,03MT217T10,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Give an ally +2|+1 and Overwhelm this round. Phase Crescendum or Calibrum.,,"""The moon grows in flame."" - Alune",Kudos Productions,Infernum,03MT217T14,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Give an ally +1|+2 and Lifesteal this round. Phase Gravitum or Infernum.,,"""From darkness, light."" - Alune",Kudos Productions,Severum,03MT217T9,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Deal 3 to a follower. Phase Severum or Gravitum.,,"""Move sure as the moon, Brother."" - Alune",Kudos Productions,Calibrum,03MT217T8,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,4,3,4,"Nightfall: Pick a Moon Weapon to create in hand.

Each round, the first time you play 2 other cards or Round Start: Create the Phased Moon Weapon in hand if you don't already have one.

Your Moon Weapons cost 1 less.",,"""...it is Aphelios and Alune who will best teach them.."" - Lunari wanespeaker",SIXMOREVODKA,Aphelios,03MT217T13,Quick Attack,NA,NA,,Common,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,3,0,"Stun an enemy. If it's a follower, Stun it again at the next Round Start. Phase Infernum or Crescendum.",,"""Doubt weighs heavy on their minds."" - Alune",Kudos Productions,Gravitum,03MT217T12,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,1,3,6,Support: Heal me and my supported ally 4.,You've healed damaged allies 4+ times.,"""Healing is, by its very essence, selfless. You need not draw the power from them; they give it willingly. Show them compassion, and you will see how they shine.""",SIXMOREVODKA,Soraka,03MT055,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,2,3,7,"The first time you heal a damaged ally each round, draw 1.

Support: Fully heal me and my supported ally.",,"""What you give of yourself to help others will be returned to you a hundredfold. This is the power of giving. Generosity is a gift that heals the giver as well, in mind, body, and spirit.""",SIXMOREVODKA,Soraka,03MT055T1,NA,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,3,0,"Fully heal damaged allies.

Create a Soraka in your deck.",,"""For life!"" - Soraka",Kudos Productions,Soraka's Wish,03MT055T2,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,1,3,2,,,"""Hope is a delicate thing that flies ever higher, and should never be caught."" - Lunari Priestess",Polar Engine,Sparklefly,03MT040,Elusive,Lifesteal,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Silence a unit this round.,,"""They will know serenity."" - Soraka",Kudos Productions,Hush,03MT085,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,3,2,Nightfall: Invoke.,,"""Oh, stars above, journeying like many pilgrims through the night's expanse--stay with us a moment, tell us what you've seen."" - The Paeans of Evening",Kudos Productions,Lunari Priestess,03MT075,NA,NA,NA,,Rare,Lunari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Fully heal damaged allies.,,"""For life!"" - Soraka",Kudos Productions,Wish,03MT008,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,3,2,"Daybreak: Invoke a Celestial card that costs 4, 5, or 6.

",,"The Solari look to the stars for guidance as much as any other Targonian, for the star dearest to their faith is the sun.",Grafit Studio,Solari Priestess,03MT096,NA,NA,NA,,Rare,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,3,3,"When I'm summoned, create a Spring Gifts in hand.",,"""Mostly, I mind the springs, but a shepherd's responsibility is first and foremost to their flock. Priorities have been known to collide.""",Polar Engine,Spring Guardian,03MT080,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,3,1,"Support: Grant my supported ally +2|+2.

Last Breath: Create 3 Gems in hand.",,"""Did you catch anything he said in there?""
""Not a word. Seemed nice, though.""
- Emir and Haley, Mountain Sojourners",SIXMOREVODKA,Mentor of the Stones,03MT041,Last Breath,NA,NA,,Epic,Yordle,Unit,TRUE,3,Call Of The Mountain,
Targon,,2,3,2,"Play: If you Behold a Celestial card, grant an ally +1|+1 and SpellShield.",,"""...and then a sparklefly is like stardust that falls down to the ground and then flies back up and they're amazing and I saw one last night that was so pretty and I'm hungry and it flew up all the way to the STARS and then...""",Dao Le,Giddy Sparkleologist,03MT062,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,3,2,,,"""Like any fledgling, young stellacorns must eventually take their first faltering flight. In this, they are just like other stars in the night sky, for they fall just as readily. Luckily, we are here to catch them, and when they are ready, return them."" - Lidari, Keeper of the Stars",SIXMOREVODKA,Fledgling Stellacorn,03MT007,Lifesteal,SpellShield,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Deal 4 to an enemy that attacked this round or is Stunned.,,"""KaBOOMey!"" - Zoe",Kudos Productions,Paddle Star,03MT093,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Draw 2 different Dragons or grant Dragon allies +1|+1 and Overwhelm.,,"""Their cry sounds like a raspy cat. If you ever hear it, you're to turn tail, and find the nearest guard. You hear? Because where there's dragon eggs, there's dragons."" - Targonian forager",Kudos Productions,Dragon's Clutch,03MT003,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,3,3,3,Nightfall: Grant me +2|+0.,,"""Stoic guardian, the gentle touch of the full moon restores your strength. Awaken and safeguard us from those who would trespass upon this sacred place."" - Crescent Guardian's inscription",Aron Elekes,Crescent Guardian,03MT089,Overwhelm,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,"Grant an ally +1|+2 and Overwhelm.

Daybreak: Draw a Zenith Blade.",,"""Let the sun imbue you with Her strength!"" - Solari Priest",Kudos Productions,Zenith Blade,03MT027,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Draw 2 different Dragons.,,"Dragon egg (Screeching Dragon, Draco murmurationis)
Notes: Shell weakened on last turning. Increased movement inside. Cracks on surface superficial?
Scribbled Notes: EGG HATCHING!
- Notes of Anden Mayne, Egghead Researcher",Kudos Productions,Hatched Egg,03MT003T1,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Grant Dragon allies +1|+1 and Overwhelm.,,"Dragon egg (Screeching Dragon, Draco murmurationis)
Notes: Shell weakened on last turning. Increased movement inside. Cracks on surface superficial?
Scribbled Notes: EGG HATCHING!
- Notes of Anden Mayne, Egghead Researcher",Kudos Productions,Crushed Egg,03MT003T2,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,4,0,Draw a champion. Reduce its cost by 1 and grant it +2|+2.,,"""The vastness of the night sky represents the gulf between humanity below and the divine above. But there are some mortals who strive to achieve a higher purpose, and if the mountain deems them worthy, they may rise to become one with the stars themselves."" - Mountain Scryer",Kudos Productions,Written in Stars,03MT032,Burst,NA,NA,Burst,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,3,4,4,Play: Invoke.,,"""We were always one and the same--we were separated only by the mountain, the journey, and a sea of stars.""",Kudos Productions,The Traveler,03MT070,NA,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,2,4,2,Play: Invoke a Celestial card that costs 3 or less.,,"""Mother Moon, show me the way,
Tear the sky open,
Show me beyond.""
- Lunari Prayer",Kudos Productions,The Fangs,03MT221,Lifesteal,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Targon,,2,4,7,Round Start: Heal your Nexus 3. Deal damage to me equal to the amount healed.,,"""Nobody knows the paths of Targon like I do, so I get stuck with some of the, uh, willful stellacorns. Good thing they've got me to look after them!"" ",SIXMOREVODKA,Broadbacked Protector,03MT060,NA,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Targon,,4,4,4,Play: Grant an ally Overwhelm.,,"Those seeking to scale Targon would do well to befriend the local fauna. No creature is more familiar with Targon's perilous gauntlet, and none can travel more swiftly across its icy terrain.",Polar Engine,Crystal Ibex,03MT067,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,4,5,Daybreak: Stun the strongest enemy.,You've activated Daybreak 4+ times.,"She stood amidst them as she prepared for battle--radiating light, bedecked in crimson and gold, her eyes like embers. As the rising sun crowned her head in light, each Solari present lowered their eyes, not in shame, but in deference to their shining leader.",SIXMOREVODKA,Leona,03MT054,NA,NA,NA,,Champion,Solari,Unit,TRUE,3,Call Of The Mountain,0
Targon,,4,4,6,Daybreak or when you activate another Daybreak: Stun the strongest enemy.,,"This was what Leona had prepared for. She knew she would find Diana fleeing down the mountain, retreating before the light of the sun. She breathed deeply to still her fluttering heartbeat, willing it silent with grim resolve. This time upon their meeting, she had the upper hand; this time, she would face her old friend head-on.",SIXMOREVODKA,Leona,03MT054T1,NA,NA,NA,,None,Solari,Unit,FALSE,3,Call Of The Mountain,1
Targon,,3,4,5,Support: Give me and my supported ally Tough this round. Copy the last spell you cast on only me this round onto that ally (It can't be copied again).,I've seen you target or support allies 7+ times.,"""Taric's gentle kindness inspires all who meet him, galvanizing them to find the warmth within to bolster themselves on even the coldest of nights."" - Mountain Scryer",SIXMOREVODKA,Taric,03MT058,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,0,4,0,Grant an ally +1|+1 and SpellShield.,,"""Honor the mountain."" - Taric",Kudos Productions,Bastion,03MT019,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,4,0,Heal an ally 4 and grant it +0|+4.,,"""You thought you'd beaten us? Ha! We're just getting started."" - Broadbacked Protector",Max Grecke,Astral Protection,03MT045,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,5,4,4,Daybreak: Give me Lifesteal this round.,,The Sunforger held up his focus as light streamed into the room. The Solari artifact harnessed the sun's brilliant rays into a powerful enchantment for his weapon.,Grafit Studio,Solari Sunforger,03MT057,NA,NA,NA,,Common,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,4,0,Fill your hand with Gems.,,"""Turn a gem just so, and it glimmers in the light. Like mortal lives, each has its own inner fire."" - Taric",Kudos Productions,Shards of the Mountain,03MT025,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,4,3,"Your Celestial cards cost 1 less.

Allegiance: Invoke.",,"""There is much to learn from the stars, from their guidance. For us, they are a constant, a way to chart our path.""",SIXMOREVODKA,Mountain Scryer,03MT076,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,4,4,6,Support: My supported ally and I can't take damage or die this round. Copy the last spell you cast on only me this round onto that ally (It can't be copied again).,,"""Why should Taric show his fellow man kindness? Well, he came to Targon a broken man, intent on climbing the mountain to atone for his sins... and he succeeded. Nobody knows better that all broken things can be made beautiful again."" - Mountain Scryer",SIXMOREVODKA,Taric,03MT058T1,NA,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,4,0,"Each round, the first time you play 2 other cards, refill 2 mana and grant your strongest ally +1|+0. ",,"It is here, in the Spirit Realm, that Alune communes with her brother Aphelios. It is she who speaks words of comfort to the silent assassin, and who reaches through the veil to hand him his weapons of retribution.",Kudos Productions,The Veiled Temple,03MT219,Landmark,NA,NA,,Rare,,Landmark,TRUE,3,Call Of The Mountain,
Targon,,4,4,4,,,"It was the children of Targon who first befriended the younger, more peaceful dragons. Perhaps these juvenile creatures could sense the children's innocent curiosity, and chose, instead of causing them harm, to offer them protection. ",Aron Elekes,Whiteflame Protector,03MT038,Fury,NA,NA,,Common,Dragon,Unit,TRUE,3,Call Of The Mountain,
