region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Noxus,,0,2,0,Grant 2 allies +2|+0.,,"""Bonds forged in war are just as strong as those of kinship. Indeed, blood is shared in both."" - Legion Veteran",Wild Blue Studios,Brothers' Bond,01NX025,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Noxus,,2,2,2,"When I'm summoned, summon a Spiderling.",,"""My spiders love company. Shame that company never feels the same."" - Elise",Alex Heath,House Spider,01NX055,NA,NA,NA,,Common,Spider,Unit,TRUE,1,Foundations,
Noxus,,2,2,3,"When I survive damage, deal 1 to the enemy Nexus.",,"""Edvin! There you are, handsome. I was just thinking of you!"" ""Each of us can go, now…"" ""Escort me. I'll make it fun."" ""Or nothing at all?""",SIXMOREVODKA,Crimson Disciple,01NX030,NA,NA,NA,,Rare,Crimson,Unit,TRUE,1,Foundations,
Noxus,,2,2,2,Attack: Give other attacking allies +1|+0 this round.,,"He roared with glee. For a moment, the heart of the arena pulsed in time with his and the excitement of the assembled masses was clutched in his triumphant hand.",SIXMOREVODKA,Arena Battlecaster,01NX007,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Noxus,,0,2,0,"Deal 1 to ALL battling units.

Create a Katarina in your deck.",,"""Dance with me!"" - Katarina",Rafael Zanchetin,Katarina's Death Lotus,01NX042T1,Fast,NA,NA,Fast,None,,Spell,FALSE,1,Foundations,
Noxus,,3,2,2,Last Breath: Deal 1 to the enemy Nexus.,,"Every Noxian is taught that a life spent in service to the empire is well spent, but few spend their lives as spectacularly as the Legion's grenadiers.",SIXMOREVODKA,Legion Grenadier,01NX037,Last Breath,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,3,2,2,Support: Give my supported ally Quick Attack this round.,,The Legion spread the empire's reach with every beat of her drum. Nothing could stop them. Nothing did.,SIXMOREVODKA,Legion Drummer,01NX017,NA,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,2,2,2,Round Start: Discard your lowest cost card to draw 1.,,"""...you bet on Shiraza as SOLE SURVIVOR, and that Ionian kid--sure he's missing an arm--but he ain't dead. Makes him a survivor, see? 'Course, you could always double down...""",SIXMOREVODKA,Arena Bookie,01NX003,NA,NA,NA,,Rare,Yordle,Unit,TRUE,1,Foundations,
Noxus,,2,2,2,Play: Deal 1 to an ally and grant it +2|+0.,,"""Ah, you too? To the Reveler's B--"" ""How am I to tolerate mine?"" ""Respectfully, my dear, my father would disown me. ...perhaps we should wear matching dresses.""",SIXMOREVODKA,Crimson Aristocrat,01NX005,NA,NA,NA,,Common,Crimson,Unit,TRUE,1,Foundations,
Noxus,,3,2,2,"When I'm summoned, grant me +2|+0 if you have another Noxus ally.",,"""You'll earn the title when your axe is blunt with battle and your boots're sopped with blood."" - Legion Veteran",SIXMOREVODKA,Trifarian Hopeful,01NX016,NA,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,0,2,0,Deal 1 to ALL battling units.,,"""Dance with me!"" - Katarina",Rafael Zanchetin,Death Lotus,01NX050,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Noxus,,0,2,0,"Deal 1 to an allied follower. If it survives, create a copy of it in hand.",,Nothing is messier than a hemomancer's first lesson.,Kudos Productions,Blood for Blood,01NX052,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Noxus,,5,2,1,,,"Earning a place in the Trifarian Legion is good enough for most, but not all.",SIXMOREVODKA,Trifarian Gloryseeker,01NX031,Challenger,Can't Block,NA,,Rare,Might,Unit,TRUE,1,Foundations,
Noxus,,3,3,2,When I'm summoned or Strike: Create a Spinning Axe in hand.,I've struck with 2+ total Spinning Axes.,"""You want an autograph? Get in line, pal.""",SIXMOREVODKA,Draven,01NX020,Quick Attack,NA,NA,,Champion,Might,Unit,TRUE,1,Foundations,0
Noxus,,4,3,3,When I'm summoned or Strike: Create 2 Spinning Axes in hand.,,"""WHAT'S MY NAME?""",SIXMOREVODKA,Draven,01NX020T3,Quick Attack,Overwhelm,NA,,None,Might,Unit,FALSE,1,Foundations,1
Noxus,,0,3,0,"A battling ally strikes a battling enemy.

Create a Draven in your deck.",,"""I have the best job."" - Draven",Rafael Zanchetin,Draven's Whirling Death,01NX020T2,Fast,NA,NA,Fast,None,,Spell,FALSE,1,Foundations,
Noxus,,0,3,0,Kill a unit with 3 or less Power.,,Everyone dies. The weak just die faster.,Rafael Zanchetin,Culling Strike,01NX004,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Noxus,,3,3,3,"When I survive damage, create a random Crimson unit in your hand.",,"""Beloved companions!"" ""Were you? Well I received an invitation."" ""--Reveler's Ball! Yes!"" ""Then we must! I shall present my family."" ""Starters before dessert, my dear. And you, Kye? Will you attend?""",SIXMOREVODKA,Crimson Curator,01NX048,NA,NA,NA,,Common,Crimson,Unit,TRUE,1,Foundations,
Noxus,,3,3,2,Play: Stun an enemy.,,"""Oh, how she captivates me! Her endless legs, voice of paralyzing sweetness, and eyes red as the rose. To think, she chose to dine with me tonight!"" - Hapless Aristocrat",SIXMOREVODKA,Arachnoid Sentry,01NX046,NA,NA,NA,,Common,Spider,Unit,TRUE,1,Foundations,
Noxus,,3,3,2,Attack: Grant allied Legion Marauders everywhere +1|+1.,,The Trifarian Legion is trailed by opportunistic brigands who prey on the weak and injured in its wake.,SIXMOREVODKA,Legion Marauder,01NX021,NA,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,0,3,0,A battling ally strikes a battling enemy.,,"""I have the best job."" - Draven",Rafael Zanchetin,Whirling Death,01NX011,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Noxus,,3,3,2,"When I'm summoned, create a Fleeting Blade's Edge in hand.","I've struck once. When I level up, Recall me.","""Nothing like a little Demacian target practice to sharpen the senses...""",SIXMOREVODKA,Katarina,01NX042,Quick Attack,NA,NA,,Champion,,Unit,TRUE,1,Foundations,0
Noxus,,0,3,0,"When cast or discarded, grant all allies +1|+0.",,"""Those who cannot see the future have no place in it."" - Jericho Swain",Kudos Productions,Vision,01NX039,Burst,NA,NA,Burst,Rare,,Spell,TRUE,1,Foundations,
Noxus,,0,3,0,Give an ally +3|+0 and Overwhelm this round.,,"""When I say subtlety is overrated, that doesn't mean it isn't good. It's just overrated."" - Darius",Kudos Productions,Might,01NX019,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Noxus,,5,3,4,,,"""Recklessness is a fault. Tempered by the Legion, it becomes a tool."" - Swain",SIXMOREVODKA,Reckless Trifarian,01NX026,Can't Block,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,0,3,0,Kill a damaged unit to create a Fleeting Noxian Guillotine in hand.,,"To Darius, mercy is a deft blow.",SIXMOREVODKA,Noxian Guillotine,01NX022,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Noxus,,2,4,1,"When I'm summoned, grant me +1|+1 for each other ally you have.",,"Some reckoners are adored for their charisma. Others, for their swift technique. Vessid possesses neither, but no one turns a rival to splatter with more efficiency.",SIXMOREVODKA,Crowd Favorite,01NX009,Overwhelm,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Noxus,,4,4,5,"When another ally survives damage, grant it +1|+0.",,"He returned from the war on the brink of death, restored only by his husband's touch and the apothecary's balms. Noxus spared no expense to ensure his expert counsel, long after his fighting years.",SIXMOREVODKA,Legion Veteran,01NX029,NA,NA,NA,,Epic,Might,Unit,TRUE,1,Foundations,
Noxus,,3,4,3,I deal double damage to the Nexus.,,"""He said what?! That man has bricks for brains. Can't fault those shoulders, though...""",SIXMOREVODKA,Shiraza the Blade,01NX014,NA,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Noxus,,4,4,3,"When I'm summoned, Rally.

Strike: Recall me.",,"""No sir! Just a flash of red. Next thing I know, I look up and it... it was like a slaughterhouse in there."" - Demacian border guard",SIXMOREVODKA,Katarina,01NX042T2,Quick Attack,NA,NA,,None,,Unit,FALSE,1,Foundations,1
Noxus,,4,4,3,Allegiance: Grant me +1|+1 and Overwhelm.,,"This particular unit does use horses, just not for riding. The beasts find them delicious.",SIXMOREVODKA,Basilisk Rider,01NX008,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Noxus,,5,4,5,"When I'm summoned, deal 1 to all other allies.",,"""Even if I said 'no', you'd drag me along. So... sure.""",SIXMOREVODKA,Crimson Awakener,01NX032,NA,NA,NA,,Rare,Crimson,Unit,TRUE,1,Foundations,
Noxus,,5,5,5,"Attack: For each attacking ally on my right, deal 1 to it and 1 to the enemy Nexus.",You've had 5+ allies survive damage.,"Vicious. Cold. Cruel. Intriguing. Perceptive. Charming.
Irresistible...",SIXMOREVODKA,Vladimir,01NX006,NA,NA,NA,,Champion,Crimson,Unit,TRUE,1,Foundations,0
Noxus,,6,5,6,"Attack: For each attacking ally on my right, deal 1 to it and drain 1 from the enemy Nexus.",,"""Do you find my little fête banal, darling? Then let me give you a real show.""",SIXMOREVODKA,Vladimir,01NX006T1,Regeneration,NA,NA,,None,Crimson,Unit,FALSE,1,Foundations,1
Noxus,,5,5,3,"When I'm summoned, grant other Spider allies +2|+0.",,A single glance and you're hers. A single bite and you're theirs.,SIXMOREVODKA,Arachnoid Host,01NX023,NA,NA,NA,,Rare,Spider,Unit,TRUE,1,Foundations,
Noxus,,0,5,0,Stun an enemy. Give all allies +2|+0 this round.,,"""Any fool can throw overwhelming force at the enemy. It takes vision to conceal that force until the decisive moment."" - Swain",Original Force,Decisive Maneuver,01NX013,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Noxus,,0,5,0,"Deal 4 to the enemy Nexus.

Create a Darius in your deck.",,"""Sometimes, it takes tactical genius to break a fortress. Sometimes, you just have to hit it harder."" - Darius",Max Grecke,Darius' Decimate,01NX038T1,Slow,NA,NA,Slow,None,,Spell,FALSE,1,Foundations,
Noxus,,0,5,0,Stun all enemies with 4 or less Power.,,"“He’s taking a deep breath - we might get a - yes, there we have it, folks! That’s Thunder’s famous war cry! We’re all shaking in our boots out here, Thuuuunder!” - Arena Battlecaster",Kudos Productions,Intimidating Roar,01NX054,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Noxus,,4,5,4,"When I'm summoned, grant me +1|+1 for each unit you've Stunned or Recalled this game. ",,"All Noxians know the three Principles of Strength, but if a soldier is to rise through the ranks, they must learn to master them.",SIXMOREVODKA,Legion General,01NX010,Fearsome,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,6,5,5,,,"""I don't have the patience for a siege. Send the Shieldbreakers."" - Darius",SIXMOREVODKA,Trifarian Shieldbreaker,01NX041,Fearsome,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,0,5,0,"Deal 2 to an enemy, then Rally.",,"By the time you've seen the blade, it's far too late.",Kudos Productions,Shunpo,01NX056,Slow,NA,NA,Slow,Common,,Spell,TRUE,1,Foundations,
Noxus,,4,5,3,"When I'm summoned, draw 1 for each 5+ Power ally you have.",,"""It takes a ruthlessly discerning eye to select those worthy enough to become part of the Trifarian Legion, but she can sort the wolves from the sheep a mile away."" - Legion General",SIXMOREVODKA,Trifarian Assessor,01NX033,NA,NA,NA,,Rare,Might,Unit,TRUE,1,Foundations,
Noxus,,0,5,0,Deal 4 to the enemy Nexus.,,"""Sometimes, it takes tactical genius to break a fortress. Sometimes, you just have to hit it harder."" - Darius",Max Grecke,Decimate,01NX002,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Noxus,,5,5,4,Support: Give my supported ally +3|+0 and Overwhelm this round.,,"""Shiraza is a great girlfriend--I mean friend--and we are in no way dating. But if we were, I would like her to know that I wish her a happy anniversary. Thank you, no more questions.""",SIXMOREVODKA,Kato The Arm,01NX024,NA,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Noxus,,6,6,5,,I see the enemy Nexus has 10 or less Health.,"""An iron will and a titan's strength. There is no finer general to lead the Trifarian Legion."" - Swain
",SIXMOREVODKA,Darius,01NX038,Overwhelm,NA,NA,,Champion,Might,Unit,TRUE,1,Foundations,0
Noxus,,10,6,6,,,"""Stand in our way and I'll cut you down myself!""",SIXMOREVODKA,Darius,01NX038T2,Overwhelm,NA,NA,,None,Might,Unit,FALSE,1,Foundations,1
Noxus,,0,6,0,"If you have a 5+ Power ally, kill ALL units with 4 or less Power.",,"""WHO'S READY TO REEEEEECKONNNNNN?!"" - Arena Battlecaster",Kudos Productions,Reckoning,01NX053,Slow,NA,NA,Slow,Epic,,Spell,TRUE,1,Foundations,
Noxus,,6,6,6,Round Start: Stun the weakest enemy.,,"""I don't care who wronged you or what they did. You need me to make it right in the pit, you pay up front. There's no discount for sad stories.""",SIXMOREVODKA,Minotaur Reckoner,01NX036,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Noxus,,0,6,12,Attack: Grant me +4|+0.,,"""Sir, they're refusing to open their gates. They've demanded to speak with Darius, but he's two days' ride away. Should we send riders?""
""Oh, that won't be necessary.""",SIXMOREVODKA,Battering Ram,01NX044,Overwhelm,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Noxus,,7,7,4,,,"""Next up, CLAWS! Last time was a BLOODY takedown versus the Psycho Five... now the Psycho Three. Allllright! Takin' bets on today's victim! Four to one!"" - Karl, Arena Bookie",SIXMOREVODKA,Savage Reckoner,01NX045,Overwhelm,Challenger,NA,,Rare,,Unit,TRUE,1,Foundations,
Noxus,,8,8,8,"When I'm summoned, create 2 Decimates in hand.",,"Deep in Zaun's Sump, young Benn Farron was labeled a menace. Unstable. Unacceptable. In the ranks of Noxus he was embraced. Awarded. Unstoppable.",SIXMOREVODKA,Captain Farron,01NX051,Overwhelm,NA,NA,,Epic,Might,Unit,TRUE,1,Foundations,
Noxus,,0,0,0,Deal 1 to an ally to deal 2 to the enemy Nexus.,,The hazards of using black powder are a small price to pay for tactical victory.,Kudos Productions,Black Powder Grenade,02NX004T1,Skill,NA,NA,,None,,Ability,FALSE,2,Rising Tides,
Noxus,,0,1,0,"Deal 4 to a unit if it's damaged or Stunned.

Create a Swain in your deck.",,Listen. Can you hear them? The thunder of a thousand beating wings.,Kudos Productions,Swain's Ravenous Flock,02NX007T1,Fast,NA,NA,Fast,None,,Spell,FALSE,2,Rising Tides,
Noxus,,0,1,0,Deal 4 to a unit if it's damaged or Stunned.,,Listen. Can you hear them? The thunder of a thousand beating wings.,Kudos Productions,Ravenous Flock,02NX009,Fast,NA,NA,Fast,Rare,,Spell,TRUE,2,Rising Tides,
Noxus,,2,2,3,Play: Deal 1 to an ally to deal 2 to the enemy Nexus.,,"""Quick and quiet, 'til the boom.""",Dao Le,Imperial Demolitionist,02NX004,NA,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Noxus,,0,3,0,Deal 3 to an ally to deal 3 to anything.,,"""Sacrifices must be made."" - Jericho Swain",Kudos Productions,Noxian Fervor,02NX003,Fast,NA,NA,Fast,Common,,Spell,TRUE,2,Rising Tides,
Noxus,,0,3,0,Deal 2 to an enemy and 1 to the enemy Nexus.,,"""Try to die with dignity."" - Swain",Kudos Productions,Death's Hand,02NX008,Fast,NA,NA,Fast,Common,,Spell,TRUE,2,Rising Tides,
Noxus,,4,3,3,,,"""A siege is easy, if you've the tools. The 'breakers bring 'em out, and the ballistae bring 'em down."" - Siege Engineer",Kudos Productions,Iron Ballista,02NX005,Overwhelm,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Noxus,,1,4,5,Round Start: Deal 1 to the enemy Nexus.,,"The elder’s voice was surprisingly calm. “What, pray tell,” he inquired, “is the point of gathering stones to build higher walls, when the Noxians always manage to toss them back over?”",Kudos Productions,Citybreaker,02NX006,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Noxus,,3,5,6,Nexus Strike: Deal 3 to the enemy Nexus.,You've dealt 12 non-combat damage.,"""A power beyond mortal understanding gave me the vision to see what most cannot. I peer through the darkness others fear.""",SIXMOREVODKA,Swain,02NX007,Fearsome,NA,NA,,Champion,Vision,Unit,TRUE,2,Rising Tides,0
Noxus,,4,5,7,"When you deal non-combat damage to the enemy Nexus, Stun the strongest backrow enemy.

Nexus Strike: Deal 3 to all enemies and the enemy Nexus.",,"""No sacrifice is too great to see my vision for Noxus fulfilled."" ",SIXMOREVODKA,Swain,02NX007T2,Fearsome,NA,NA,,None,Vision,Unit,FALSE,2,Rising Tides,1
Noxus,,6,6,6,Attack: Stun all damaged enemies.,,"“For generations, we have been subjugated. It was not until Noxus took our lands that we finally understood true freedom. That is why I fight for the empire.”",Wild Blue Studios,Aurok Glinthorn ,02NX002,NA,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Noxus,,6,6,5,Enemies with 4 or less Power cannot damage me.,,"""There's no stopping a warbeast once it's in motion--best just to get out of the way."" - Basilisk Rider",Kudos Productions,Armored Tuskrider,02NX010,Overwhelm,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Noxus,,5,8,8,"When I'm summoned, draw a Swain.

Round Start: Deal 1 to the enemy Nexus 3 times.",,"When the Ionian locals saw it looming on the horizon, they thought it a monster. They were not far from the truth--the steel warship is terrifying, the greatest feat of Noxian naval engineering yet.",SIXMOREVODKA,The Leviathan,02NX001,Overwhelm,NA,NA,,Epic,Vision,Unit,TRUE,2,Rising Tides,
Noxus,,0,0,0,Deal 1 to an ally and an enemy 4 times.,,"""It's not the sharpness of the claws you've got to look out for, it's the appetite of the beast that's grown 'em."" - Basilisk trainer",Kudos Productions,Gouge,03NX016,Skill,NA,NA,,None,,Ability,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Give an ally Overwhelm this round.

",,"""A warrior must know the weight of their weapon, burdened heavy with guilt."" - Riven",Kudos Productions,Heavy Blade Fragment,03NX008,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Grant an ally +2|+0, Overwhelm, and Quick Attack.",,"""But a warrior is more than their weapon alone. They must know power, but also consequence, forgiveness, and redemption."" -  Riven",Kudos Productions,Blade of the Exile,03NX011,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Give an ally Quick Attack this round.

",,"""A warrior must know the sharpness of their blade, an edge that cuts both friends and foes."" - Riven",Kudos Productions,Keen Blade Fragment,03NX010,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,1,0,"Give an ally +2|+0 this round.

",,"""A warrior must know their weapon's history... every bloody piece."" - Riven",Kudos Productions,Glinting Blade Fragment,03NX012,Focus,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,2,1,1,Last Breath: Reforge.,,"""Like the huntresses said--a hundred days and nights. A hundred blisters on these feet, a hundred bugs in my breakfast, a hundred 'blade'-this and 'vengeance' that. And well more than a hundred brow-beatings from those three, I'll tell you..."" ",SIXMOREVODKA,Blade Squire,03NX003,Last Breath,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Noxus,,0,2,0,Your opponent discards the weakest follower from hand.,,"""The frail have no place in this world. Each day brings them new torment, another turn of the vise. I do not deal in death, I deal in mercy."" - Arrel the Tracker",Kudos Productions,Hunt the Weak,03NX019,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,0,2,0,"Give an ally +2|+0 this round. Reforge.

Create a Riven in your deck.",,"""To know your enemy, first know their weapon. It will tell you how they move, how they think, when they'll strike. It is the purest expression of its wielder."" - Arrel the Tracker",Kudos Productions,Riven's Weapon Hilt,03NX007T3,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Noxus,,0,2,0,Give an ally +2|+0 this round. Reforge.,,"""To know your enemy, first know their weapon. It will tell you how they move, how they think, when they'll strike. It is the purest expression of its wielder."" - Arrel the Tracker",Kudos Productions,Weapon Hilt,03NX006,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,0,2,0,"Stun an enemy.

If you have a Darius, Rally.",,"""I'll handle this myself."" - Darius",Kudos Productions,Apprehend,03NX018,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,3,2,1,"When I'm summoned, Reforge.",,"""Most weapons are crude tools, no better than the hands that wield them. But a weapon infused with runic magic is so much more than mere steel.""",SIXMOREVODKA,Runeweaver,03NX001,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Noxus,,3,3,4,"When I'm summoned, if you have the attack token, or when you gain the attack token, Reforge.",I see Blade of the Exile in your hand.,"""I will not run from what I was. I made a promise to mend what I have broken...""",SIXMOREVODKA,Riven,03NX007,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Noxus,,4,3,5,"When I'm summoned, if you have the attack token, or when you gain the attack token, Reforge.

Each round, the first time you increase my Power, increase it by twice the amount.",,"""...and I will not run from those who would break me.""",SIXMOREVODKA,Riven,03NX007T1,NA,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Noxus,,0,3,0,Give an ally +3|+2 this round.,,"""Yeah, I'll mend your weapons, and tend to the mounts, and cook your bloody food. What else am I good for, eh?"" - Erath, Blade Squire",Kudos Productions,Sharpened Resolve,03NX014,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,0,3,0,Kill a damaged unit or destroy a landmark.,,"""The drakehounds have the scent. They will find her, and we will finish this. There is no other way."" - Arrel the Tracker",Kudos Productions,Scorched Earth,03NX013,Fast,NA,NA,Fast,Common,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,3,4,3,"When I'm summoned, give me Quick Attack this round.",,"""There you are. We KNEW you wouldn't come without a fight! Or so we hoped.""",SIXMOREVODKA,Brutal Hunter,03NX005,Challenger,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Noxus,,0,5,0,"An ally strikes an enemy. If it has Overwhelm, deal excess damage to the enemy Nexus.",,"""Oooh the wildman's looking EXTRA savage today! Stay clear of those claws, folks!"" - Arena Battlecaster",Kudos Productions,Wild Claws,03NX022,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,7,5,3,,,"""There is nothing like hunting another soldier. To track them, you must think and feel as they do. To catch them, you must fear them as they fear you. It is a bond that few will know, but one I savor above all others.""",SIXMOREVODKA,Wrathful Rider,03NX009,Challenger,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Noxus,,0,5,0,"Allies can't drop below 1 health this round.

When discarded, your strongest ally can't drop below 1 health this round.",,"""The drakehounds have the scent. They will find her, and we will finish this. There is no other way."" - Arrel the Tracker",Kudos Productions,Survival Skills,03NX015,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,0,5,0,Round End: Your strongest ally and the weakest enemy strike each other.,,"""Hey there, rrrrreckoner fans, are you ready for a night of scorchin' hot THRILLS in the RING OF FIRE?! Wuh-oh, looks like Tiny Trik drew the SHORT straw today. He's up against the mighty, fight-y, GRANAAAAK the Great! Get those medics ringside, it's gonna be a quick one!"" - Arena Battlecaster",SIXMOREVODKA,Noxkraya Arena,03NX004,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Noxus,,2,6,5,"Round End: If you cast a spell on me this round, I strike the weakest enemy.",,"""Hide, we will find you. 
Breathe, we will hear you.
Run, we will kill you.""",SIXMOREVODKA,Arrel the Tracker,03NX002,NA,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
