region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Bandle City,,2,2,2, Play: Manifest a spell from your regions that costs 3 or less.,,"""Today is indeed a red letter day! An exploration into the deep! I expect things to proceed quite... swimmingly! Ho ho!""
- Conchologist Ecological Entry, Day 1",Kudos Productions,Conchologist,05BC049,NA,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,2,"When I'm summoned, create a Darkness in hand if you don't have one.",,"""Yes, I'm quite sure the fellow up on the roof has many stories to tell. We all know he has lots to say. We just don't have any idea exactly WHAT it is he's saying."" - Stilted Robemaker",Kudos Productions,Darkbulb Acolyte,05BC094,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,Pick 1 of 3 units or spells from the enemy deck and plant 3 Poison Puffcaps on all copies of it.,,"""Rule 986: Traps are NOT toys... but they sure are fun!""",Kudos Productions,Entrapment,05BC223,Burst,NA,NA,Burst,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,1,Nexus Strike: Create a Prank in hand.,,"""Dear me, I've just had the oddest dream. One moment, I'm scrambling through the kelp, looking for my shell hat, when suddenly I hear the most wonderful melody. Next thing I know, I'm seated here, pen in hand, writing these words. I don't recall sitting down for a nap...""
- Conchologist Ecological Entry, Day 22",Kudos Productions,Kelp Maidens,05BC005,NA,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,Deal 1 to anything. Draw 1.,,"The first rule of experimentation: poke it, and see what happens.",Kudos Productions,Pokey Stick,05BC166,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,2,Strike: Plant 3 Poison Puffcaps on random cards in the enemy deck.,,"""What's that, boy? Two of the recruits were scouting in the woods and stumbled across a scary grass monster, and now they might die a long and painful death? Lead the way!"" - Teemo",Kudos Productions,Puffcap Pup,05BC100,Quick Attack,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,3,,,"Yordles haven't quite figured out gravity yet, but then, gravity hasn't quite figured out Bandle City, either.",Kudos Productions,Stone Stackers,05BC007,Impact,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,Your opponent discards their lowest cost card.,,"""Note to self: On next expedition, keep all valuables in my FRONT pockets.""
- Ecological Entry, Day 19",Kudos Productions,Tricksy Tentacles,05BC013,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,2,2,Strike: Grant your Darkness everywhere 1 extra damage.,,Darkness comes in all shapes and sizes. Some of them SURPRISINGLY adorable.,Kudos Productions,Twisted Catalyzer,05BC098,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,2,2,Attack: Give all allies with equal or less Power than me Quick Attack this round.,,"Poppy never listens t'me, so you better: It's not about the hammer, it's about the yordle who swings it.""",Kudos Productions,Yordle Smith,05BC235,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,2,0,"Deal 2 to a unit or deal 1 to two enemies.
",,"""Fire in the hole!"" - Ziggs",Kudos Productions,Bouncing Bomb,05BC021,Slow,NA,NA,Slow,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,3,4,"When I'm summoned, create a Hungry Owlcat in hand.",,"""This is a song
About Poppy the strong!
Poppy the mightiest, frightiest... sprong!""
- Scratched-out lyrics from the 'Songbook of Reginaldactyl and Faltimisquee, Bards Extraordinaire'",Dao Le,Babbling Balladeers,05BC184,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,3,2,"Your multi-region units cost 1 less.
Play: Manifest a multi-region follower.",,"It's unclear whether Bandle City ever really elected a mayor, but an enormous mustache would almost certainly be a prerequisite.",Polar Engine,Bandle City Mayor,05BC116,NA,NA,NA,,Epic,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,2,3,3,Play: Discard 1 to create a multi-region follower in hand.,,"""Painting's not about copying what you see, it's about expressing how YOU see the world. And right now, I'm seeing that you moved again. Hold still please!""",Dao Le,Bandle Painter,05BC146,Augment,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,3,0,Set a unit's stats to 1|6 this round.,,"The Bawkatrice is a loyal, steadfast mount under normal circumstances. However, when put under too much stress they are known to react in... unusual ways.",Kudos Productions,Stress Defense,05BC209,Burst,NA,NA,Burst,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,1,3,3,"I have +1|+0 for each multi-region ally you've summoned this game.
When you summon a multi-region ally, grant it +1|+0.",You've summoned 4+ multi-region allies.,"""Okay, Plan A: We blast our way in and start shooting. If that doesn't work, we go to Plan B: Blast our way out and keep shooting. Then, we'll regroup and go to Plan C, which is basically Plan A again...""",Dao Le,Tristana,05BC133,Quick Attack,NA,NA,,Champion,Yordle,Unit,TRUE,5,Beyond The Bandlewood,0
Bandle City,,2,3,4,"I have +1|+0 for each multi-region ally you've summoned this game.
When you summon a multi-region ally, grant me and it +1|+0 and Impact.",,"""...and whatever happens... JUST. KEEP. SHOOTING.""",Dao Le,Tristana,05BC133T1,Quick Attack,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,1
Bandle City,,3,3,2,Round Start: Refill 1 spell mana.,,"If there is no greater pain than the papercut, then there is no one who better understands pain than the librarian.",Kudos Productions,Wizened Wizard,05BC102,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,3,2,"When I’m summoned, if you’ve added 2+ cards to your hand this round, grant me +1|+2.",,"""Giantus grassicus. These terrifying creatures camouflage themselves by laying like ordinary grass and attack any unfortunate enough to walk over them. If encountered, run away forever!"" - Ava Achiever",Kudos Productions,Yordle Newbie,05BC122,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,3,3,,,"Oh, the wee minitee!",Polar Engine,Mini-Minitee,05BC001T1,NA,NA,NA,,None,,Unit,FALSE,5,Beyond The Bandlewood,
Bandle City,,0,4,0,"Costs 2 less if you have a Tristana or if you've summoned or cast cards from 4+ regions this game.
Deal 3 to a unit.
Create a Tristana in your deck.",,"In every ka-blam there's a ka-boom waiting to be born.
",Kudos Productions,Tristana's Buster Shot,05BC202,Slow,NA,NA,Slow,None,,Spell,FALSE,5,Beyond The Bandlewood,
Bandle City,,4,4,3,"When I'm summoned, create 2 Pranks in hand.",,"""Those who are prone to nausea should approach this gentle giant with EXTREME caution. Your insides will thank you... On a related note, I really shouldn't have eaten that second mushroom sandwich...""
- Conchologist Ecological Entry, Day 3",Kudos Productions,Benemone,05BC050,NA,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,4,0,"Costs 2 less if you have a Tristana or if you've summoned or cast cards from 4+ Runeterra region.png regions this game.
Deal 3 to a unit.",,"In every ka-blam there's a ka-boom waiting to be born.",Kudos Productions,Buster Shot,05BC132,Slow,NA,NA,Slow,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,4,4,3,Allegiance: Summon another Yordle follower that costs 3 or less.,,"""Alice here holds two shots: one's a greeting, the other's a farewell. You two wanna meet?""",Polar Engine,Gruff Granadier,05BC039,Impact,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,4,5,When I'm summoned or Attack: Create a Fleeting Poison Dart in hand.,,"Don't get him started.
",Kudos Productions,Lecturing Yordle,05BC069,NA,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,4,4,"When I'm summoned, reduce the cost of your Darkness everywhere by 1.",,"""It is important, when assembling one's cabal, that each maniacal member brings something unique to the supervillain table. One of my fellows, for instance, has a lethal sense of style...""
- Excerpt from Ch. 4 of ""How to be a Supervillain"", by Lord Veigar",Kudos Productions,Stilted Robemaker,05BC057,NA,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,3,4,2,"When I’m summoned, if you've added 2+ cards to your hand this round, grant me +1|+0 and Elusive.",,"""What's my secret? You'll have to ask the biceps. They do all the talking.""",Kudos Productions,Swole Scout,05BC099,NA,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,5,0,"Stun an enemy, then stun all enemies with 2 or less Power.",,"""Just... stay right there..."" - Veigar",Kudos Productions,Event Horizon,05BC205,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,5,0,"An ally strikes an enemy. If it survives, Stun it.",,"""Move it!"" - Poppy",Kudos Productions,Heroic Charge,05BC208,NA,NA,NA,,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,5,0,Costs 2 less if you've created 2+ cards this game. Draw 2.,,"Very few outsiders know the way to Bandle City, but strange markings in the rocks and trees of Runeterra offer hints to those who know what to look for.",Kudos Productions,Hidden Pathways,05BC026,Burst,NA,NA,Burst,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,5,0,Refill your spell mana. Give an ally Elusive and +1|+1 this round.,,"""I SEE them enter the left shell, yet when I CHOOSE that shell, it's empty. I'm beginning to suspect this game might be rigged...""
- Conchologist Ecological Entry, Day 14",Kudos Productions,Shell Game,05BC185,Burst,NA,NA,Burst,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,5,0,Round Start: Create a follower from a new region in hand. Win the game if you've summoned units from 10 regions.,,"Stretching an unknowable distance into the heavens above, The Bandle Tree is an impossible fixture at the heart of the city. Under its great, gnarled branches, some yordles see a beacon of hope and friendship while others see an ominous, riddle-filled monolith. All agree that to gaze upon the Bandle Tree is to glance into the soul of something very old and very powerful.",Kudos Productions,The Bandle Tree,05BC194,NA,NA,NA,,Epic,,Landmark,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,5,0,Destroy a landmark or create 2 random multi-region followers in hand.,,"""Hang on - we're rollin'!"" - Bomber Twins",Kudos Productions,Yordle Contraption,05BC216,Slow,NA,NA,Slow,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,5,0,"Give allies +2|+2 this round. If you've summoned or cast cards from 4+ regions, give allies +4|+4 instead.",,"""We... look so cool right now."" - Tristana",Kudos Productions,Yordles in Arms,05BC111,Slow,NA,NA,Slow,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,4,6,4,"When I'm summoned and Round End: Plant 3 Poison Puffcaps on random cards in the enemy deck.
Traps on enemy cards are doubled when activated.",,"""Rule 378: A good scout is always brave, always prepared, and always daring!""",Kudos Productions,Ava Achiever,05BC070,NA,NA,NA,,Epic,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,4,6,6,"When you pick a non-champion card from randomly selected options, create a copy in hand and reduce its cost by 1.",,"Famously shy, the elusive shellfolk are known to hide in their shells until their curiosity gets the better of them. Once emerged, their playful personalities become fully engaged, including a propensity to play tricks by expertly mimicking the sound of other sea life.",Kudos Productions,Curious Shellfolk,05BC188,NA,NA,NA,,Epic,,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,6,0,"An ally strikes an enemy. If the ally is multi-region, it strikes the enemy again.",,"""The Acorn M1-85: a fully-automatic, oak caliber rifle with a bandlewood scope, and a purpleberry finish. Yeah, mama's cookin' up something good tonight!"" - Bandle Commando",Kudos Productions,Double Tap,05BC135,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,6,0,Place an enemy unit on top of the enemy deck.,,"""And don't come back!"" - Poppy",Kudos Productions,Keeper's Verdict,05BC191,Slow,NA,NA,Slow,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,6,0,Transform a unit into a 3|3 Mini-Minitee and Silence it.,,"""Oh-ho! How cute! How adorable! How TINY!"" - Veigar",Kudos Productions,Minimorph,05BC001,Burst,NA,NA,Burst,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,6,6,6,Round Start: Create a Inspection Passed! in hand.,,"Wilfred was originally skeptical. He was skeptical throughout, too. In fact, he was skeptical 'til the very end - but Ziggs and the other hexplosive experts proved they knew how to put on a real humdinger of a fireworks show.",Kudos Productions,Safety Inspector,05BC212,NA,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,7,0,"Deal 1 to all enemies, then do it again.",,"""Bring out... 'The Big One'!"" - Ziggs",Kudos Productions,Mega Inferno Bomb,05BC214,Slow ,NA,NA,Slow,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Bandle City,,7,8,7,"When I'm summoned, if you've summoned units from 4+ regions this game, grant me Impact 4 times.",,Squad goals.,Polar Engine,Bandle Gunners,05BC105,Spellshield,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,4,8,7,"When you play a created follower, summon an exact copy. When you play a created spell, cast it again on the same targets.",,"""Oh yes, she's quite the mirror master. She makes my designs look even more sublime, and with a small trick of the light, even manages to lend a certain someone a touch of much needed verticality..."" - Stilted Robemaker",Kudos Productions,Mirror Mage,05BC151,NA,NA,NA,,Epic,Yordle,Unit,FALSE,5,Beyond The Bandlewood,
Bandle City,,8,8,6,"When I 'm summoned, grant me a random keyword for each allied landmark you've destroyed this game. When you destroy an allied landmark, grant me a random keyword.",,"Wherever Ziggs went, Arnie followed, his serene demeanor a natural foil to Ziggs' chaotic zeal. His duties ranged from making sure the munitions were stocked, to putting out fires, to clapping his hands over Ziggs' ears when Ziggs (inevitably) forgot hearing protection.",Kudos Productions,The Arsenal,"05BC006
",NA,NA,NA,,Epic,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Bandle City,,0,10,0,Fill your hand with random cards. They cost 0 and are Fleeting. You can only play 3 more cards this round.,,One mortal's trash is another yordle's giant pile of scrap parts.,Kudos Productions,Treasured Trash,05BC052,Slow,NA,NA,Slow,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,Bandle City,1,1,1,Nexus Strike: Plant 5 Poison Puffcaps on random cards in the enemy deck.,You've planted 15+ Poison Puffcaps.,"""Bandle Scout Rule 154: Never fear the unknown! Rule 276: Denizens of the woodlands are our friends! Rule 354: If it's fuzzy, it might be safe to pet but certainly isn't safe to eat! Rule 417...""",SIXMOREVODKA,Teemo,01PZ008,Elusive,NA,NA,,Champion,Yordle,Unit,TRUE,1,Foundations,0
Piltover & Zaun,Bandle City,2,1,2,Nexus Strike: Double the Poison Puffcaps in the enemy deck.,,"""... make sure you're out of the blast zone!""",SIXMOREVODKA,Teemo,01PZ008T2,Elusive,NA,NA,,None,Yordle,Unit,FALSE,1,Foundations,1
Piltover & Zaun,Bandle City,2,5,4,"When you cast a spell, create a Fleeting Turret in hand with equal cost. It costs 0.",I've seen you summon 12+ Power of Tech allies.,"""Mad scientist? Pft! I'm clearly a very-stable-if-slightly-disorganized-and-eclectic scientist, thank you very much!""",SIXMOREVODKA,Heimerdinger,01PZ056,Imbue,NA,NA,,Champion,Yordle,Unit,TRUE,1,Foundations,0
Piltover & Zaun,Bandle City,3,5,5,"When you cast a spell, create a Fleeting Turret in hand with equal cost. Grant it +1|+1 and it costs 0.",,"""PROGRESSSSS!""",SIXMOREVODKA,Heimerdinger,01PZ056T10,Imbue,NA,NA,,None,Yordle,Unit,FALSE,1,Foundations,1
Bilgewater,Bandle City,2,1,1,"When you cast a spell, stop all enemy spells and skills targeting me and give me Elusive this round.",You've cast 6+ spells.,"Of all Bilgewater's legendary figures, Fizz is the most mercurial. Some sailors curse him for the countless brutal wrecks littering the coast...",SIXMOREVODKA,Fizz,02BW046,Imbue,NA,NA,,Champion,Yordle,Unit,TRUE,2,Rising Tides,0
Bilgewater,Bandle City,3,1,2,"When you cast a spell, stop all enemy spells and skills targeting me and give me Elusive this round.

Nexus Strike: Create a Chum the Waters in hand.",,...while others insist he's just a playful child who safeguards others on their journeys home.,SIXMOREVODKA,Fizz,02BW046T3,Imbue,NA,NA,,None,Yordle,Unit,FALSE,2,Rising Tides,1
Ionia,Bandle City,0,1,0,Give an ally Barrier or an enemy Vulnerable this round.,,Pix protec... or Pix attac...? ,Kudos Productions,"Help, Pix!",03IO002T4,Focus,Fleeting,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Ionia,Bandle City,3,3,3,Support: My supported ally grows up to 4|4 this round.,Allies have been supported 3+ times.,"""Don't you worry, Pix! We're gonna get outta the Glade, and we're gonna adoribus ALL THE THINGS! Are you ready?!""",SIXMOREVODKA,Lulu,03IO002,NA,NA,NA,,Champion,Yordle,Unit,TRUE,3,Call Of The Mountain,0
Shurima,Bandle City,0,0,0,Deal 1 to Ziggs' blocker and to the enemy Nexus.,,"""Boom!"" - Ziggs
",Kudos Productions,Short Fuse,05BC163T4,Skill,NA,NA,,None,,Ability,FALSE,5,Beyond The Bandlewood,
Shurima,Bandle City,0,0,0,Deal 2 to Ziggs' blocker and to the enemy Nexus.,,"""Boom!"" - Ziggs
",Kudos Productions,Short Fuse,05BC163T5,Skill,NA,NA,,None,,Ability,FALSE,5,Beyond The Bandlewood,
Freljord,Bandle City,1,1,1,,,"The poros of yesteryear had much thicker heads than their contemporary kin, making them a little bit dumber, and a whole lot headbuttier.",Kudos Productions,Proto Poro,05BC160,Impact,NA,NA,,Common,Poro,Unit,TRUE,5,Beyond The Bandlewood,
Shurima,Bandle City,3,2,2,"When I'm summoned, create a random landmark that costs 2 or less in hand.",,"The Fussyfoot Bomberator-X did precisely what it was meant to do: sow chaos. Plus, it was easy to parallel park.",Kudos Productions,Bomber Twins,05BC192,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Targon,Bandle City,2,2,1," Play: Manifest a Celestial that costs 3 or less, Epic, or multi-region follower.",,"The strangest part wasn't that the telescope got up, stretched, and started walking around, but that it insisted on dressing for the weather, so it had to find a suitably comfortable scarf.",Kudos Productions,Loping Telescope,05BC175,NA,NA,NA,,Rare,Fae,Unit,TRUE,5,Beyond The Bandlewood,
Noxus,Bandle City,4,3,2,,,"""There's a sucker born every minute, and I'm gonna take 'em for all they got... this mech arena's gonna be a GOLD MINE.""",Kudos Productions,Arena Kingpin,05BC129,Quick Attack,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Demacia,Bandle City,1,3,1,,,"""Nine hundred ninety-eight... nine hundred ninety-nine... one thousand! There we are, Bawky, you look impeccable as ever. Okay, now do mine!""",Kudos Productions,Pompous Cavalier,05BC018,Double Attack,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Shurima,Bandle City,3,3,4,Attack: Deal 1 to my blocker and the enemy Nexus.,You've destroyed 4+ allied landmarks this game.,"""It's IMPORTANT we make a good impression. The new safety inspector is stopping by, and you know what that means!""
""No more explosions?""
""WHAT?! No! It means explode things where he can't see 'em! 'No more explosions'... are you crazy?!"" - Ziggs and Otto",SIXMOREVODKA,Ziggs,05BC163,NA,NA,NA,,Champion,Yordle,Unit,TRUE,5,Beyond The Bandlewood,0
Shurima,Bandle City,4,3,5,"Attack: Deal 1 to my blocker and the enemy Nexus.
When an allied Keyword Landmark.png landmark is destroyed, deal 2 to the enemy Nexus.",,"""We passed?! WE PASSED!""
""Heh, well, 'passed' is a strong word... but hoo-wee, if you didn't put on a heck of a show!"" - Ziggs and Wilfred, Safety Inspector",SIXMOREVODKA,Ziggs,05BC163T1,NA,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,1
Shurima,Bandle City,0,3,0,"Deal 2 to a unit or deal 1 to two enemies.
Create a Ziggs in your deck.",,"""Fire in the hole!"" - Ziggs",Kudos Productions,Ziggs' Bouncing Bomb,05BC163T3,Slow,NA,NA,Slow,None,,Spell,FALSE,5,Beyond The Bandlewood,
Piltover & Zaun,Bandle City,2,4,3,"When I’m summoned, ALL players draw 1, then your opponent discards their highest cost card.",,"""Worst. Trip. Ever."" - Elle",Kudos Productions,Aloof Traveler,05BC152,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Demacia,Bandle City,4,4,3,Attack: Grant all allies with equal or less power than me +1|+1.,I've attacked with allies 3 times.,"Humility is a mark of heroism, but many historians would agree that Poppy is kind of pushing it.",Dao Le,Poppy,05BC041,NA,NA,NA,,Champion,Yordle,Unit,TRUE,5,Beyond The Bandlewood,0
Demacia,Bandle City,5,4,4,Attack: Grant all allies with equal or less power than me +2|+2 and Impact.,,"Power is a famously corrupting influence, but Poppy proves that its corruption is no match for a good heart and stubborn, steadfast obliviousness.",Dao Le,Poppy,05BC041T1,Impact,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,1
Shadow Isles,Bandle City,1,4,3,"When I'm summoned, if you've played a created card or killed a unit with a spell this game, summon a Bass of Burden.",,"If Veigar needed help tipping the scales of justice, then none were better suited to the job than these two. They knew all of them. Except the mixolydian one.",Kudos Productions,Tenor of Terror,05BC096,Impact,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,Bandle City,3,4,1,,,"""The show had already run into a number of mishaps by the third piece, when the larger of the two singers--I use the term loosely--either delved into the world of the true avant-garde, or choked on a hairball. I am, even at the time of writing, unsure which."" - Max Bliff, Gatekeeper",Kudos Productions,Bass of Burden,05BC096T1,Impact,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,
Shadow Isles,Bandle City,1,4,4,"When I'm summoned, create a Darkness in hand if you don't have one. Round Start: Grant your LoR Spell Slow Indicator.png Darkness everywhere 1 extra damage.",You've dealt 12+ damage with Darkness.,"""This world will fear me. It will wear my scars for all eternity. It will ache under the weight of my power. It will shudder under the shadow of my enormity!""
- Excerpt from Ch. 1 of ""How to be a Supervillain"", by Lord Veigar",SIXMOREVODKA,Veigar,05BC093,NA,NA,NA,,Champion,Yordle,Unit,TRUE,5,Beyond The Bandlewood,0
Shadow Isles,Bandle City,2,4,5,"When I'm summoned, create a Darkness in hand if you don't have one. Round Start: Grant your LoR Spell Slow Indicator.png Darkness everywhere 1 extra damage.
It can target anything.",,"""Aha. Muaha. Ahahaha. AHAHA. AHAHAHAHAHA! MUAHAHAHA! MUAHAHAHAHAHAHAHA!""
- Excerpt from Ch. 12 of ""How to be a Supervillain"", by Lord Veigar",SIXMOREVODKA,Grand Overseer Veigar,05BC093T2,NA,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,1
Shadow Isles,Bandle City,0,5,0,"Stun an enemy, then stun all enemies with 2 or less Power.
Create a Veigar in your deck.",,"""Just... stay right there..."" - Veigar",Kudos Productions,Veigar's Event Horizon,05BC093T1,Fast,NA,NA,Fast,Common,,Spell,FALSE,5,Beyond The Bandlewood,
Freljord,Bandle City,5,5,5, Attack: Summon an attacking random 1 cost Poro.,,"""An' den DAT Bobjim da poro was like ""DAT WAY!"" an' so off dey went into da horizahn, with da other poros scamperin' behind, tryin' their bestest to keep up!"" - Ingvar the Younger",Dao Le,Poro Sled,05BC140,Impact,NA,NA,,Epic,Poro,Unit,TRUE,5,Beyond The Bandlewood,
