region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Shurima,,0,2,0,Countdown 3: Summon a Grumpy Rockbear.,,"""MY NAME IS ZAIFA AND I LIKE WRITING STUPID THINGS IN MY STUPID BOOK WHEN I THINK EVERYONE ELSE IS ASLEEP. EVEN SAMI.""
- Zaifa's diary",Polar Engine,Hibernating Rockbear,04SH042,Landmark,NA,NA,,Common,,Landmark,TRUE,4,Empires Of The Ascended,
Shurima,,5,2,2,,,"""They appeared out of nowhere, made up of swirling sands! Then, after they had dispatched our forces, their forms simply... disappeared, melted back into the desert."" - Desert Survivor",Kudos Productions,Sandstone Charger,04SH003T14,Ephemeral,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,
Shurima,,5,2,4,"When I'm summoned, draw 1.",,"The emperor's golden guard moves as one, a succession of regimented warriors that is as terrifying as it is impressive to behold.",Kudos Productions,Emperor's Guard,04SH003T11,Fearsome,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,
Shurima,,0,2,0,Draw 2.,,"Birds found in the desert climes are all considered symbols of Azir, and Shurimans find their presence a good omen.",Kudos Productions,Emperor's Prosperity,04SH003T9,Burst,NA,NA,Burst,None,,Spell,FALSE,4,Empires Of The Ascended,
Shurima,,0,2,0,"Give an ally +2|+0 and an enemy Vulnerable this round.

Create a Renekton in your deck.",,"""Shred them!"" - Renekton",Kudos Productions,Renekton's Ruthless Predator,04SH067T2,Burst,NA,NA,Burst,None,,Spell,FALSE,4,Empires Of The Ascended,
Shurima,,3,2,1,"When I'm summoned, summon a Roiling Sands.",,"""Today, we began our journey to Nashramae! Samir is determined to cross the Great Sai before the next full moon, and is making SUCH a mess of things! I did not know a simple sandboard could collapse a whole dune. Neither did Sami. He's fine.""
- Zaifa's diary",Dao Le,Rock Hopper,04SH038,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,"When an enemy is summoned, destroy me to grant it Vulnerable.",,"Centuries of missteps have taught the Shurimans how to read the sands. Only they know which expanses will stand firm, and which give way. It is all the same to the layman observer.",Polar Engine,Roiling Sands,04SH006,Landmark,NA,NA,,Common,,Landmark,FALSE,4,Empires Of The Ascended,
Shurima,,0,2,0,Countdown 1: Summon an exact copy of the Obliterated unit I replaced.,,"""I like to think of this as 'capturing a moment'."" 
""Ha. Clever.""
- Xetsa and Zinsa, Void Researchers",Polar Engine,Stasis Statue,04SH076T1,Landmark,NA,NA,,None,,Landmark,FALSE,4,Empires Of The Ascended,
Shurima,,0,2,0,"Draw 1.

If you've slain a unit this round, Drain 2 from the enemy Nexus.",,"Sandthrashers primarily recruit from their enemy's ranks. Whoever survives their initial assault is invited to join, or die.",Kudos Productions,Ruinous Path,04SH082,Slow,NA,NA,Slow,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,2,2,3,Play: Predict.,,"Throughout his time as a student of chronomancy, Tai had to reconcile his uncertainty with his determination. It was better to have hope in a potential victory than to dwell on what could possibly go wrong.",Kudos Productions,Aspiring Chronomancer,04SH001,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,"When I'm summoned, draw 1.

Countdown 2: Draw 1.",,"Zilean shows those he brings to the tower what, precisely, they are looking to restore. It is The Preservationist is able to show them, if only a glimpse at a time.",Polar Engine,Preservarium,04SH013,Landmark,NA,NA,,Rare,,Landmark,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,Obliterate an ally and summon a Stasis Statue in its place.,,"""Oh, Tai! Come here! We could use your help with something.""
- Xetsa, Void Researcher",Kudos Productions,Ancient Hourglass,04SH076,Fast,NA,NA,Fast,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,Summon a Sandstone Charger.,,"""The box might be worth something, but whatever's inside sure as sand isn't. By which I mean, it's not worth opening. Speaking from experience, here."" - Sivir",Kudos Productions,Waking Sands,04SH118,Slow,NA,NA,Slow,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,Give an ally +2|+0 and an enemy Vulnerable this round.,,"""Shred them!"" - Renekton",Kudos Productions,Ruthless Predator,04SH069,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,"When allies attack, summon an attacking Sand Soldier.",,"The Sandcrafters lifted their hands, willing the sand into the familiar shape of armored, faceless soldiers, a tireless army ready to fight for their god-emperor. ",Kudos Productions,Emperor's Dais,04SH051,Landmark,NA,NA,,Rare,,Landmark,TRUE,4,Empires Of The Ascended,
Shurima,,1,2,4,"Play: Create 4 Time Bombs in your deck, then Predict.",I've seen you destroy 2 allied Time Bombs.,"Over many years, Zilean established a network of promising young mages from different times, all of whom were capable of seeing out his life's work should the unthinkable happen. Although a kind and encouraging mentor, deep sorrow creased his brow when he sought solitude, and there was a weariness in his eyes that only someone who has lived multiple lifetimes could hope to comprehend.",SIXMOREVODKA,Zilean,04SH039,NA,NA,NA,,Champion,,Unit,TRUE,4,Empires Of The Ascended,0
Shurima,,2,2,5,"Round Start: Create a Fleeting copy of each non-Fleeting card I saw you play last round.
Play: Create 4 Time Bombs in your deck, then Predict.",,"Countless possibilities stretched before and behind him. He saw them all at once, a dizzying array that only he could decipher. With a single gesture, Zilean could unfold entire timelines -- but none had yet shown him how to save Icathia.",SIXMOREVODKA,Zilean,04SH039T1,NA,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,1
Shurima,,0,2,0,"When I'm summoned, draw 1 and advance other allied Time Bombs 1 round.
Countdown 1: Deal 1 to enemies and the enemy Nexus.",,"Using time ""constructively"" can also mean ""destructively.""",Polar Engine,Time Bomb,04SH060T1,Landmark,NA,NA,,None,,Landmark,FALSE,4,Empires Of The Ascended,
Shurima,,0,2,0,"To play, put a card from hand on top of your deck.
Create 2 random Lurker followers in hand.
Create a Rek'Sai in your deck.",,"""May the sun shine, and may the xer'sai sleep.""
- Merchant's prayer",Kudos Productions,Rek'Sai's Call the Pack,04SH019T2,Lurk,Burst,NA,Burst,None,,Spell,FALSE,4,Empires Of The Ascended,
Shurima,,0,2,0,"To play, put a card from hand on top of your deck. Create 2 random Lurker followers in hand.",,"""May the sun shine, and may the xer'sai sleep.""
- Merchant's prayer",Kudos Productions,Call the Pack,04SH080,Lurk,Burst,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,2,2,2,When I'm summoned or Strike: Summon a Warlord's Palace or advance it 1 round,Warlord's Palace has finished its Countdown.,"""The Sentinels' code seems full of complicated restrictions. Things like 'Never take a life in the name of vengeance' and 'Fight for the world, never for yourself'. As for me...""",SIXMOREVODKA,Akshan,04SH130,Quick Attack,NA,NA,,Champion,Sentinel,Unit,TRUE,4,Empires Of The Ascended,0
Shurima,,2,2,2,Play: Advance an allied landmark 2 rounds.,,"The constructs that guard Zilean's tower are able to withstand the harsh desert for millennia, and not just for their clever construction.",Polar Engine,Clockwork Curator,04SH044,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,1,2,4,"When I'm summoned, grant allied champions and landmarks SpellShield.",,"""Ah, you did not expect to see water in the middle of the desert. Worry not. Come, drink your fill, wash your feet. Rest in the shade awhile. This is Azir's new Shurima, and it is an oasis.""",Kudos Productions,Soothsayer,04SH072,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,"Give an ally +2|+1 this round. If you have leveled a champion this game, create a The Absolver's Return in hand.",,"""Everyone told me not to use this. 'No one must wield such a powerful weapon,' they said."" - Akshan",Kudos Productions,The Absolver,04SH138,Burst,NA,NA,,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,0,2,0,Give an ally Overwhelm and +2|+1 this round.,,"""Eh. Who cares?"" - Akshan",Kudos Productions,The Absolver's Return,"
04SH138T1",Burst,Fleeting,NA,,None,,Spell,FALSE,4,Empires Of The Ascended,
Shurima,,0,2,0,Predict and advance an allied landmark 2 rounds.,,"""If only you saw time as I do, you would know it is not immutable."" - Zilean",Kudos Productions,Time in a Bottle,04SH066,Focus,NA,NA,Focus,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,3,3,3,"When I'm summoned, grant me +1|+1 if you've Predicted this game.",,"""Remember what we learned,"" Zilean said, his voice unusually soft - grave, even. ""Are you certain you're ready?""
Khahiri gave his mentor a reassuring smile. ""I'll be back soon. And besides, I've spent every day for years preparing for this moment. If not now, when?""",Kudos Productions,Khahiri the Student,04SH091,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,1,3,5,"When allies attack, summon an attacking Sand Soldier.",You've summoned 10 units.,"""When Azir took up the mantle as emperor of Shurima, he was arrogant. Blind. He accumulated power and planned his Ascension so that he might stand as ruler over not just Shurima, but the entire world."" - Scribe Kah'nir, History of the Ascended Host",SIXMOREVODKA,Azir,04SH003,NA,NA,NA,,Champion,Ascended,Unit,TRUE,4,Empires Of The Ascended,0
Shurima,,6,3,6,"When I level up, replace your deck with the Emperor's Deck, then draw 1.

When allies attack, summon an attacking Sandstone Charger.",,"""The Emperor Azir, though haughty, is generous. Above all, he cares deeply for those who would march alongside him into Shurima's golden future, as the nation rises anew, its people once again united under his rule."" 
- Scribe Kah'nir, History of the Ascended Host",SIXMOREVODKA,Azir,04SH003T2,NA,NA,NA,,None,Ascended,Unit,FALSE,4,Empires Of The Ascended,2
Shurima,,2,3,6,"When allies attack, summon an attacking Sand Soldier.

When you summon an ally, give us both +1|+0 this round.",You've restored the Sun Disc.,"""Short of fulfilling his destiny, Azir's lifelong friend - and newly named brother - hatefully cast him off the dais. In that fateful moment Shurima was cursed, doomed to ruin for thousands of years to follow."" - Scribe Kah'nir, History of the Ascended Host",SIXMOREVODKA,Azir,04SH003T3,NA,NA,NA,,None,Ascended,Unit,FALSE,4,Empires Of The Ascended,1
Shurima,,0,3,0,"Summon a Sand Soldier.

Create a Fleeting Arise! in hand.

Create a Azir in your deck.",,"""The order is given."" - Azir",Kudos Productions,Azir's Arise!,04SH003T4,Burst,NA,NA,Burst,None,,Spell,FALSE,4,Empires Of The Ascended,
Shurima,,0,3,0,"Summon an exact copy of an ally. It's Ephemeral.

Draw 1.",,"Between the sand, the sun, and the heat, it can be difficult to tell what is real, and what is merely a mirage.",Kudos Productions,Shimmering Mirage,04SH003T7,Burst,NA,NA,Burst,None,,Spell,FALSE,4,Empires Of The Ascended,
Shurima,,3,3,3,"When I'm summoned, grant 3 random allies in your deck +3|+3.",,"The Void is full of surprises, growing every day and finding new ways to infiltrate the tower, as intrusive as a thorned blindbrush but infinitely more deadly. Inasmuch, the study of it proves difficult, as it requires similarly clever and resourceful researchers to anticipate and understand the threat.",Polar Engine,Xenotype Researchers,04SH011,NA,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,0,3,0,"Summon a Sand Soldier.

Create a Fleeting Arise! in hand.",,"""The order is given."" - Azir",Kudos Productions,Arise!,04SH099,Burst,NA,NA,Burst,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,0,3,0,"Reputation: I cost 0. 

Countdown 1: Create 2 Lucky Finds in hand.",,"""Some maps take years to decipher, some traps takes months to disarm, and some vaults take weeks to navigate. But the times you pull it off? They're worth every damned second."" - Sivir",Kudos Productions,Inner Sanctum,04SH048,Landmark,NA,NA,,Common,,Landmark,TRUE,4,Empires Of The Ascended,
Shurima,,0,3,0,"Summon 2 Roiling Sands.

Draw 1.",,"As beautiful as the Great Sai may be, it is not a place for the weak. Many lives have been lost among its rolling dunes, and while the xer'sai claim many, the land itself takes its share.",Kudos Productions,Unraveled Earth,04SH037,Burst,NA,NA,Burst,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,1,3,6,"Round Start: If you've leveled a champion, heal your champions and Nexus 2.",,"""I have sworn myself to Azir, and to Shurima, my home! Will you not do the same?""",Kudos Productions,Devoted Council,04SH101,NA,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,3,3,4,"When I'm summoned, advance your Buried Sun Disc 2 rounds.",,"""Oh! That's Padjuman, one of the elders of Nashramae! I think everyone has come to our city today, papa!"" - Excited onlooker",Kudos Productions,Esteemed Hierophant,04SH012,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,2,3,4,"Play: Predict. If you pick a landmark, grant me Elusive.",,"""We had trouble earlier! A great storm threatened from the west, and Taliyah passed xer'sai tunnels to the south. I spotted a temple to the north, and we are now safe inside its terracotta walls. The others are all asleep, and my flame, like me, is ebbing. I hope I dream well.""
- Zaifa's diary",Dao Le,Sai Scout,04SH041,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,0,3,0,Give an enemy -4|-0 and disable its keywords (excluding any negative keywords) this round.,,"In parts of the desert, old ruins have sunk into sand, creating hollows where unwary travelers might join them. ",Kudos Productions,Quicksand,04SH109,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shurima,,3,3,6,"When I Lurk or Attack: Grant Lurker allies everywhere +1|+0.
Round End: Place me into your deck.",I've attacked with 10+ Power.,"""Young Jhuraa was exploring, as is his way, and in a small hidden cave, discovered some ancient texts! We took them to a translator in Marrowmark, and the scrolls... they speak of an ancient terror who stalked our ancestors. A queen. A xer'sai queen!"" - Fezhaur, Vekauran elder",SIXMOREVODKA,Rek'Sai,04SH019,Lurk,NA,NA,,Champion,Lurker,Unit,TRUE,4,Empires Of The Ascended,0
Shurima,,4,3,7,"When I level up, create 3 random Lurkers in hand.
When I Lurk or Attack: Grant Lurker allies everywhere +1|+0.",,"""We have known of her terror for generations, but for our ancestors to know her, too? How old must she be? How many of our people has she butchered? The thought unsettles me greatly."" - Fezhaur, Vekauran elder",SIXMOREVODKA,Rek'Sai,04SH019T1,Lurk,Overwhelm,NA,,None,Lurker,Unit,FALSE,4,Empires Of The Ascended,1
Shurima,,2,3,3,Play: Predict,,Not all xer'sai are born to butcher. Some can summon their kin with piercing shrieks that rattle the sands as well as the senses.,Kudos Productions,Xer'Sai Caller,04SH068,Lurk,NA,NA,,Common,Lurker,Unit,TRUE,4,Empires Of The Ascended,
Shurima,,3,3,3,"When I'm summoned, level up, or Strike: Summon a Warlord's Hoard or advance it 1 round.",,"""My code is far simpler--disregard any rule that prevents me from doing whatever I want.""",SIXMOREVODKA,Akshan,04SH130T2,Quick Attack,NA,NA,,None,Sentinel,Unit,FALSE,4,Empires Of The Ascended,1
Shurima,,0,3,0,"An ally you've targeted this round strikes an enemy.
Create an Akshan in your deck.",,"""They never expect the grappling hook!"" - Akshan",Kudos Productions,Akshan's Grappling Hook,04SH130T5,Slow,NA,NA,Slow,None,,Spell,FALSE,4,Empires Of The Ascended,
