"","track_number","track_title","artists","instrumental","lyrics","hotness","Act"
"23",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Everything I know I am","False",3
"24",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","You should go and save yourself","False",3
"25",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Thought you had my number huh","False",3
"26",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Congratulations you played yourself","False",3
"27",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Underground utopia dynasties and dystopia","False",3
"28",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Fear is never a option so dying's not a real phobia","False",3
"29",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I'm beating the odds","False",3
"30",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Rising to every occasion as if I defeated the gods","False",3
"31",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Switch up the mod","False",3
"32",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Nothing but champions comin' up rolled in one little squad","False",3
"33",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","","False",3
"34",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Hold still while I bag that (Uh)","False",3
"35",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Talk bad 'til I snap back (Uh)","False",3
"36",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","This ain't brown this that dark black","False",3
"37",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","This that pitch black, jet black","False",3
"38",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Snap yo' ex watch me give him flashbacks","False",3
"39",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","","False",3
"40",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Pressure's rising fast as lighting they can't stop it now","False",3
"41",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","If you ain't talking realness then just change the topic now","False",3
"42",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","They laughing at the top like they can't see the bottom","False",3
"43",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","And they thought I needed help but I got here without them","False",3
"44",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I am sharper than a pack of hundred razor blades","False",3
"45",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","When the smoke clears, outta her, bet they name gon' fade","False",3
"46",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I'ma be here doing it, doing it my way","False",3
"47",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","They said I should I change it up","False",3
"48",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","But what did I say?","False",3
"49",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Ooh, yeah, he mad","False",3
"50",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I'm racking up white diamonds","False",3
"51",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Throw me in the sky","False",3
"52",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","You would swear the sun shining","False",3
"53",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Ooh, yeah, he mad","False",3
"54",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I'm racking up white diamonds","False",3
"55",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Throw me in the sky","False",3
"56",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","You would swear the sun shining","False",3
"57",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","","False",3
"58",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Hold still while I bag that (Uh)","False",3
"59",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Talk bad 'til I snap back (Uh)","False",3
"60",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","This ain't brown this that dark black","False",3
"61",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","This that pitch black, jet black","False",3
"62",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Snap yo' ex watch me give him flashbacks","False",3
"63",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","","False",3
"64",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I get that magic all on me","False",3
"65",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I feel like I'm Tracy Mcgrady","False",3
"66",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Enemies circled around me 360","False",3
"67",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I count them 180","False",3
"68",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I've been in court with the spirit beside me since I was a baby","False",3
"69",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Just getting chaotic y'all made me a product for causing the chaos right here where they raised me","False",3
"70",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","","False",3
"71",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","In this gothic underground city","False",3
"72",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","We all sin","False",3
"73",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","If I bring a couple rounds with me","False",3
"74",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Then we all win","False",3
"75",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I came back and brought the crown with me","False",3
"76",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","The king's den","False",3
"77",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Break your nexus break and your neck 'cause","False",3
"78",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Everybody's on your head","False",3
"79",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Ooh, yeah, he mad","False",3
"80",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I'm racking up white diamonds","False",3
"81",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Throw me in the sky","False",3
"82",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","You would swear the sun shining","False",3
"83",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Ooh, yeah, he mad","False",3
"84",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","I'm racking up white diamonds","False",3
"85",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Throw me in the sky","False",3
"86",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","You would swear the sun shining","False",3
"87",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Dynasties and dystopia, dynasties and dystopia","False",3
"88",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Dynasties and dystopia, dynasties and dystopia","False",3
"89",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Dynasties and dystopia, dynasties and dystopia","False",3
"90",8,"Dynasties & Dystopia","Denzel Curry, Gizzle & Bren Joy","False","Dynasties and dystopia, dynasties and dystopiaEmbedShare URLCopyEmbedCopy","False",3
