"","track_number","track_title","artists","instrumental","lyrics","hotness","Act"
"26",7,"Misfit Toys","Pusha T & Mako","False","Have or have not, bein' broke is not an option","False",3
"27",7,"Misfit Toys","Pusha T & Mako","False","Time after time when you got a thing for watches","False",3
"28",7,"Misfit Toys","Pusha T & Mako","False","When you the plug in the socket (Yes)","False",3
"29",7,"Misfit Toys","Pusha T & Mako","False","And the powers that be can't stop it","False",3
"30",7,"Misfit Toys","Pusha T & Mako","False","So obnoxious, borderline toxic","False",3
"31",7,"Misfit Toys","Pusha T & Mako","False","Both sides go to war like a mosh pit (Yeah)","False",3
"32",7,"Misfit Toys","Pusha T & Mako","False","Now let me switch up the optics","False",3
"33",7,"Misfit Toys","Pusha T & Mako","False","Our neighborhoods held us hostage (That's real)","False",3
"34",7,"Misfit Toys","Pusha T & Mako","False","Some nights we slept in our closets (That's real)","False",3
"35",7,"Misfit Toys","Pusha T & Mako","False","Gun fights was outside the projects (Brrah)","False",3
"36",7,"Misfit Toys","Pusha T & Mako","False","So you can't blame me for nonsense","False",3
"37",7,"Misfit Toys","Pusha T & Mako","False","I'm here to collect deposits","False",3
"38",7,"Misfit Toys","Pusha T & Mako","False","All else defies the logic","False",3
"39",7,"Misfit Toys","Pusha T & Mako","False","My people need me beside them (Now)","False",3
"40",7,"Misfit Toys","Pusha T & Mako","False","","False",3
"41",7,"Misfit Toys","Pusha T & Mako","False","Time to dig up your grave","False",3
"42",7,"Misfit Toys","Pusha T & Mako","False","Make it lower your voice","False",3
"43",7,"Misfit Toys","Pusha T & Mako","False","I told you not to play with the misfit toys","False",3
"44",7,"Misfit Toys","Pusha T & Mako","False","We running this gang","False",3
"45",7,"Misfit Toys","Pusha T & Mako","False","Getting sick of your noise","False",3
"46",7,"Misfit Toys","Pusha T & Mako","False","You stranded with a bad bunch of misfit toys","False",3
"47",7,"Misfit Toys","Pusha T & Mako","False","Don't play with the misfits","False",3
"48",7,"Misfit Toys","Pusha T & Mako","False","Come play with the misfits","False",3
"49",7,"Misfit Toys","Pusha T & Mako","False","Don't play with the misfits","False",3
"50",7,"Misfit Toys","Pusha T & Mako","False","Come and play with the misfits","False",3
"51",7,"Misfit Toys","Pusha T & Mako","False","","False",3
"52",7,"Misfit Toys","Pusha T & Mako","False","I told you don't play with the misfits","False",3
"53",7,"Misfit Toys","Pusha T & Mako","False","Must be deaf dumb and blind you a triplet","False",3
"54",7,"Misfit Toys","Pusha T & Mako","False","Don't you make me erase your existence","False",3
"55",7,"Misfit Toys","Pusha T & Mako","False","All by my lonely need no assistance","False",3
"56",7,"Misfit Toys","Pusha T & Mako","False","Any disrespect gets met with a vengeance","False",3
"57",7,"Misfit Toys","Pusha T & Mako","False","Burn down gossip and hidden agendas","False",3
"58",7,"Misfit Toys","Pusha T & Mako","False","We set the tone for all to remember","False",3
"59",7,"Misfit Toys","Pusha T & Mako","False","You rewrite history, the greatest pretenders","False",3
"60",7,"Misfit Toys","Pusha T & Mako","False","(You rewrite history, the greatest pretenders; brrah)","False",3
"61",7,"Misfit Toys","Pusha T & Mako","False","","False",3
"62",7,"Misfit Toys","Pusha T & Mako","False","Time to dig up your grave","False",3
"63",7,"Misfit Toys","Pusha T & Mako","False","Make it lower your voice","False",3
"64",7,"Misfit Toys","Pusha T & Mako","False","I told you not to play with the misfit toys","False",3
"65",7,"Misfit Toys","Pusha T & Mako","False","We running this gang","False",3
"66",7,"Misfit Toys","Pusha T & Mako","False","Getting sick of your noise","False",3
"67",7,"Misfit Toys","Pusha T & Mako","False","You stranded with a bad bunch of misfit toys","False",3
"68",7,"Misfit Toys","Pusha T & Mako","False","You stranded with a bad bunch of misfit toys","False",3
"69",7,"Misfit Toys","Pusha T & Mako","False","Don't play with the misfits","False",3
"70",7,"Misfit Toys","Pusha T & Mako","False","Come play with the misfits (Yes)","False",3
"71",7,"Misfit Toys","Pusha T & Mako","False","You stranded with a bad bunch of misfit toysEmbedShare URLCopyEmbedCopy","False",3
